Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,AnneeFiscale,DateRapport,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,EPS,EOD_Close_Price,ROE_calcule,ROA_calcule,DebtToEquity_calcule,PER_calcule,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%Gearing,%PayOut,Croissance de l'EPS (en %)
SCHW,SCHW,SCHW,USA,Financial Services,Capital Markets,United States,0.956,122.6006099124082,1822.579968,2023,2023-12-31,5.067,18.837,40.958,493.178,59.081,2.55,67.26761627197266,0.1237120953171541,0.0102741809245343,0.4818980920422037,26.379457361557908,1.0,3.7204691,26.899187768752984,144.24776600419943,39.21568627450981,-27.556818181818187
SCHW,SCHW,SCHW,USA,Financial Services,Capital Markets,United States,0.956,133.8405664916992,1830.56,2024,2024-12-31,5.942,19.606,48.375,479.843,45.134,3.0,73.11454772949219,0.1228320413436692,0.0123832170105638,0.3372221231804126,24.37151590983073,1.0,2.0100691,30.307048862593085,93.30025839793282,33.33333333333333,17.647058823529417
SHW,SHW,SHW,USA,Basic Materials,Specialty Chemicals,United States,1.241,89.01538196826172,262.196,2021,2021-12-31,1.8644,19.9446,2.4372,20.6667,11.4954,7.1,339.4993896484375,0.764976202199245,0.0902127577213585,0.1291394784341729,47.816815443441904,2.2,0.3077105,9.347893665453306,471.6642048252093,30.98591549295775,
SHW,SHW,SHW,USA,Basic Materials,Specialty Chemicals,United States,1.241,60.37279205102344,259.143008,2022,2022-12-31,2.0201,22.1489,3.1021,22.594,12.5079,7.83,232.970947265625,0.6512040230811386,0.0894086925732495,0.2071777629470752,29.7536331118295,2.4,0.4104101,9.120543232395287,403.20750459366235,30.65134099616858,10.281690140845079
SHW,SHW,SHW,USA,Basic Materials,Specialty Chemicals,United States,1.241,76.71459905145264,255.966,2023,2023-12-31,2.3888,23.0519,3.7158,22.9544,11.8097,9.35,299.7062072753906,0.642876365789332,0.1040671940891506,0.153943319081668,32.0541398155498,2.42,0.3662803,10.362703291268833,317.82388718445554,25.882352941176475,19.412515964240097
SHW,SHW,SHW,USA,Basic Materials,Specialty Chemicals,United States,1.241,84.85648088248242,251.852992,2024,2024-12-31,2.6814,23.0985,4.0512,23.6326,11.9133,10.68,336.9286193847656,0.661877962085308,0.1134619127814967,0.1403935194590346,31.547623537899405,2.86,0.4092995,11.608546009481135,294.06842417061614,26.779026217228463,14.224598930481292
SJM,SJM,SJM,USA,Consumer Defensive,Packaged Foods,United States,0.21,12.873387523208619,108.458,2022,2022-04-30,0.6317,7.9989,8.1401,16.055,4.6069,5.84,118.6946792602539,0.0776034692448495,0.0393459981314232,0.3578622947296903,20.324431380180464,4.02,0.2109614,7.897335883684008,56.59512782398251,68.83561643835617,
SJM,SJM,SJM,USA,Consumer Defensive,Packaged Foods,United States,0.21,11.391579394042969,106.176,2024,2024-04-30,0.744,8.1787,7.6939,20.2737,8.5075,7.14,107.28958892822266,0.0966999831034975,0.0366977907338078,0.7468235707902674,15.026553071179643,4.28,0.295668,9.09680022497463,110.57461105551153,59.94397759103642,22.26027397260273
SLB,SLB,SLB,USA,Energy,Oil & Gas Equipment & Services,United States,0.732,38.395447686727294,1402.630016,2021,2021-12-31,1.881,22.929,15.004,41.511,14.195,1.343571,27.3738956451416,0.125366568914956,0.0453132904531329,0.3697052868303184,20.3739851821315,0.5,3.0642609,8.203584979720006,94.60810450546522,37.214259611140754,
SLB,SLB,SLB,USA,Energy,Oil & Gas Equipment & Services,United States,0.732,67.73798954411963,1417.990016,2022,2022-12-31,3.441,28.091,17.685,43.135,12.226,2.430085,47.77042770385742,0.1945716709075487,0.0797728063057841,0.1804895610614021,19.657924600932652,0.6499999999999999,3.5478718,12.249474920793135,69.13203279615495,26.748035562542043,80.86762813427796
SLB,SLB,SLB,USA,Energy,Oil & Gas Equipment & Services,United States,0.732,70.20420822697852,1428.460032,2023,2023-12-31,4.203,33.135,20.189,47.957,11.965,2.949474,49.14677810668945,0.208182673733221,0.0876410117396834,0.1704313787190041,16.66289586098723,1.0,2.3154557,12.68447261204165,59.264946257863194,33.90435040281759,21.37328529660485
SLB,SLB,SLB,USA,Energy,Oil & Gas Equipment & Services,United States,0.732,52.48035877218164,1412.150016,2024,2024-12-31,4.461,36.289,21.13,48.935,12.074,3.139338,37.16344451904297,0.2111216280170373,0.0911617451721671,0.2300670247399316,11.837987664610491,1.1,2.8299603,12.29298134420899,57.141504969238056,35.03923438635789,6.437215584880551
SMCI,SMCI,SMCI,USA,Technology,Computer Hardware,United States,1.516,0.2094443335796356,51.9069,2022,2022-06-30,0.285163,5.196099,1.425575,3.205077,0.596764,0.554,4.034999847412109,0.2000336706241341,0.088972277421104,2.8492725957329204,7.283393226375648,0.0,1.4712,5.488020917230407,41.861284043280776,0.0,
SMCI,SMCI,SMCI,USA,Technology,Computer Hardware,United States,1.516,1.3082758224544526,52.4885,2023,2023-06-30,0.639998,7.123482,1.972005,3.674729,0.290302,1.209,24.924999237060547,0.3245417734742052,0.1741619586097369,0.2218966329709932,20.616211114194,0.0,6.526246,8.984342207925842,14.721159429108951,0.0,118.23104693140793
SMCI,SMCI,SMCI,USA,Technology,Computer Hardware,United States,1.516,4.75666174023819,58.5565,2024,2024-06-30,1.152666,14.989251,5.417206,9.826092,2.183393,2.173,81.23200225830078,0.2127786907125186,0.1173066566036629,0.4590179245940382,37.382421655913845,0.0,20.6390255,7.689950618613299,40.30478073014023,0.0,79.73531844499587
SNA,SNA,SNA,USA,Industrials,Tools & Accessories,United States,0.776,10.378324540328979,53.535,2021,2021-12-31,0.8205,4.6017,4.1819,6.7597,1.2541,15.22,193.8605499267578,0.1962026829909849,0.1213811263813482,0.1208383872682638,12.737224042493942,5.109999999999999,0.1067251,17.830367038268466,29.988761089456943,33.5742444152431,
SNA,SNA,SNA,USA,Industrials,Tools & Accessories,United States,0.776,11.266649372872925,53.1546,2022,2022-12-31,0.9117,4.8425,4.4813,6.9728,1.2651,17.14,211.9600067138672,0.2034454287818267,0.1307509178522257,0.1122871546039252,12.366394790774049,5.88,0.0825228,18.82705214248838,28.230647356793785,34.305717619603264,12.614980289093292
SNA,SNA,SNA,USA,Industrials,Tools & Accessories,United States,0.776,14.449033986816406,52.78,2023,2023-12-31,1.0111,5.1083,5.0713,7.5449,1.2786,19.11,273.7596435546875,0.1993768856111845,0.1340110538244377,0.0884903448331992,14.325465387477106,6.720000000000001,0.0672383,19.793277607031694,25.21247017530022,35.16483516483517,11.493582263710621
SNA,SNA,SNA,USA,Industrials,Tools & Accessories,United States,0.776,17.34633790916748,52.4898,2024,2024-12-31,1.0439,5.1084,5.3941,7.8968,1.2928,19.85,330.47064208984375,0.1935262601731521,0.1321927869516766,0.0745286991853629,16.648395067498424,7.720000000000001,0.0801007,20.434969853574508,23.96692682745963,38.89168765743073,3.8723181580324617
SNPS,SNPS,SNPS,USA,Technology,Software - Infrastructure,United States,1.154,44.73411352381055,152.911008,2022,2022-10-31,0.984594,4.615714,5.515725,9.418087,0.656371,6.44,292.54998779296875,0.1785067239574126,0.1045428864694072,0.014672717268682,45.427016738038624,0.0,0.2510362,21.33134765282251,11.899995014254701,0.0,
SNPS,SNPS,SNPS,USA,Technology,Software - Infrastructure,United States,1.154,78.89768428979492,153.614,2024,2024-10-31,2.26338,6.127436,8.990702,13.073561,0.684457,14.78,513.6099853515625,0.2517467490302759,0.1731265108259333,0.0086752482808742,34.750337303894625,0.0,0.2703801,36.938451907127224,7.612942793566063,0.0,129.5031055900621
SO,SO,SO,USA,Utilities,Utilities - Regulated Electric,United States,0.444,62.686553066253666,1059.8,2021,2021-12-31,2.408,23.113,28.165,127.534,55.47,2.26,59.149417877197266,0.0854961832061068,0.0188812395126005,0.8848787704338048,26.172308795220033,2.62,1.0169588,10.418379267079132,196.94656488549617,115.92920353982304,
SO,SO,SO,USA,Utilities,Utilities - Regulated Electric,United States,0.444,70.17950973747656,1088.669952,2022,2022-12-31,3.535,29.279,30.408,134.891,59.135,3.28,64.46353149414062,0.1162523020257826,0.02620634438176,0.8426248661640524,19.65351569943312,2.7,1.2540994,12.073499777997883,194.47184951328595,82.31707317073172,45.13274336283186
SO,SO,SO,USA,Utilities,Utilities - Regulated Electric,United States,0.444,72.11454536558496,1090.620032,2023,2023-12-31,3.976,25.253,31.444,139.331,63.49,3.64,66.12252044677734,0.126447016918967,0.0285363630491419,0.8804049124644301,18.1655275952685,2.78,1.0477353,15.744664000316794,201.9145146927872,76.37362637362637,10.97560975609757
SO,SO,SO,USA,Utilities,Utilities - Regulated Electric,United States,0.444,87.2757871875,1095.68,2024,2024-12-31,4.401,26.724,33.208,145.18,66.277,4.05,79.65444946289062,0.132528306432185,0.0303140928502548,0.7593973327059543,19.667765299479168,2.859999999999999,1.1008664,16.468343062415805,199.58142616237055,70.61728395061726,11.263736263736245
SPG,SPG,SPG,USA,Real Estate,REIT - Retail,United States,1.394,42.04440859250586,328.611008,2021,2021-12-31,2.249631,5.116789,3.361452,33.777379,25.827953,6.84,127.94583129882812,0.669243826774858,0.0666017040576179,0.6143017315411511,18.70553089164154,5.85,0.6635508,43.96567847530942,768.3570373755151,85.52631578947368,
SPG,SPG,SPG,USA,Real Estate,REIT - Retail,United States,1.394,37.41420015397851,374.265984,2022,2022-12-31,2.139535,5.291447,3.138524,33.011274,25.458239,6.52,99.96687316894533,0.6817010161464434,0.0648122517173981,0.6804432246373399,15.332342510574437,6.8999999999999995,0.5108342,40.43383596207238,811.1532363620606,105.82822085889569,-4.678362573099415
SPG,SPG,SPG,USA,Real Estate,REIT - Retail,United States,1.394,48.58127596435547,375.18,2023,2023-12-31,2.283126,5.658836,3.022834,34.283495,26.518284,6.98,129.4879150390625,0.7552932116020926,0.0665954856702912,0.5458540039058816,18.55127722622672,7.450000000000001,0.3812903,40.346212542650115,877.2656388012045,106.73352435530089,7.055214723926384
SPG,SPG,SPG,USA,Real Estate,REIT - Retail,United States,1.394,60.69716390368652,370.332,2024,2024-12-31,2.370896,5.963798,2.941925,32.405691,24.784778,7.26,163.89932250976562,0.8058995385674346,0.0731629515321861,0.4083350259878396,22.575664257543476,8.1,0.3647732,39.75480054824124,842.4680438828318,111.5702479338843,4.011461318051568
SPGI,SPGI,SPGI,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.188,109.95834609985351,241.0,2021,2021-12-31,3.024,8.297,2.032,15.026,4.702,12.56,456.2586975097656,1.4881889763779528,0.2012511646479435,0.0427616471761961,36.32632941956732,3.08,0.3473447,36.446908521152224,231.3976377952756,24.522292993630572,
SPGI,SPGI,SPGI,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.188,106.52838739013671,325.8,2022,2022-12-31,3.248,11.181,36.388,61.784,11.533,10.25,326.97479248046875,0.0892601956689018,0.052570244723553,0.1082622227046668,31.89997975419207,3.3200000000000003,0.5356444,29.049280028619982,31.69451467516764,32.390243902439025,-18.391719745222936
SPGI,SPGI,SPGI,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.188,153.4044299255371,310.3,2024,2024-12-31,3.852,14.208,33.159,60.221,11.933,12.36,494.37457275390625,0.1161675563195512,0.0639643978014314,0.0777878448868282,39.997942779442255,3.64,0.303933,27.111486486486484,35.987213124641876,29.449838187702266,20.585365853658534
SRE,SRE,SRE,USA,Utilities,Utilities - Diversified,United States,0.733,18.856071933288575,323.24,2021,2021-12-31,1.318,12.857,26.001,72.045,24.645,2.015,58.33458709716797,0.0506903580631514,0.0182941217294746,1.3070060449065022,28.950167293879883,2.2,0.7535968,10.251225013611263,94.78481596861658,109.18114143920596,
SRE,SRE,SRE,USA,Utilities,Utilities - Diversified,United States,0.733,21.940196789315923,314.332992,2022,2022-12-31,2.139,14.439,27.135,78.574,28.919,3.325,69.7992172241211,0.0788280818131564,0.027222745437422,1.3180829815565969,20.992245781690553,2.29,0.7550612,14.814045293995429,106.5745347337387,68.87218045112782,65.01240694789081
SRE,SRE,SRE,USA,Utilities,Utilities - Diversified,United States,0.733,44.78226257592773,629.328,2023,2023-12-31,3.075,16.72,28.695,87.181,31.076,4.81,71.15885925292969,0.1071615263983272,0.0352714467601885,0.6939354604361727,14.793941632625716,2.38,0.6776497,18.391148325358856,108.2976128245339,49.48024948024948,44.66165413533834
SRE,SRE,SRE,USA,Utilities,Utilities - Diversified,United States,0.733,53.800562631375,633.398976,2024,2024-12-31,2.862,13.185,31.242,96.155,35.848,4.44,84.939453125,0.0916074515075859,0.029764442826686,0.6663127344154286,19.130507460585584,2.48,0.7415298,21.706484641638223,114.74297420139554,55.85585585585585,-7.692307692307676
STLD,STLD,STLD,USA,Basic Materials,Steel,United States,1.471,11.61666735860962,198.451008,2021,2021-12-31,3.214066,18.40885,6.304641,12.531234,3.105876,15.67,58.53670120239258,0.5097936583542187,0.2564843973067616,0.2673637717359703,3.73559037666832,1.04,0.538548,17.45935243103181,49.26332839570088,6.636885768985322,
STLD,STLD,STLD,USA,Basic Materials,Steel,United States,1.471,16.03147002136963,175.571008,2022,2022-12-31,3.862674,22.260774,8.130357,14.159984,3.070575,21.06,91.31046295166016,0.47509279112836,0.2727880200994577,0.1915342133882286,4.3357294848841486,1.36,0.5531019,17.351930350669747,37.766791790323595,6.457739791073125,34.39693682195277
STLD,STLD,STLD,USA,Basic Materials,Steel,United States,1.471,18.74693890423584,161.816,2023,2023-12-31,2.450882,18.795316,8.866666,14.90842,3.071056,14.72,115.85343170166016,0.2764152839409988,0.1643958246413771,0.163816397742999,7.870477697123651,1.7,0.3871162,13.039855249041837,34.63597252902049,11.54891304347826,-30.10446343779677
STLD,STLD,STLD,USA,Basic Materials,Steel,United States,1.471,17.168596383,152.244992,2024,2024-12-31,1.537134,17.54039,8.934287,14.935233,3.231007,9.89,112.76953125,0.1720488719469164,0.1029199879238576,0.1881928451180364,11.402379297269968,1.84,0.3250949,8.763396937012233,36.16412815034932,18.6046511627907,-32.8125
STT,STT,STT,USA,Financial Services,Asset Management,United States,1.453,30.727131984807617,375.296992,2021,2021-12-31,2.693,12.027,27.363,314.624,13.603,7.3,81.87417602539062,0.0984175711727515,0.0085594233116354,0.4427032111791532,11.215640551423371,2.1799999999999997,0.5946449,22.391286272553423,49.71311625187297,29.863013698630137,
STT,STT,STT,USA,Financial Services,Asset Management,United States,1.453,26.188699175872802,366.94,2022,2022-12-31,2.774,12.125,25.191,301.45,17.093,7.28,71.37052154541016,0.1101186931840736,0.0092021894178139,0.6526861027044629,9.803643069424473,2.4,0.6253261,22.878350515463918,67.85359850740345,32.967032967032964,-0.2739726027397249
STT,STT,STT,USA,Financial Services,Asset Management,United States,1.453,22.646110831604005,308.584,2023,2023-12-31,1.944,11.945,23.799,297.258,22.499,5.65,73.3871841430664,0.0816841043741333,0.0065397735300647,0.993503925124366,12.988882149215293,2.6399999999999997,0.6431391,16.274591879447467,94.53758561284087,46.725663716814154,-22.390109890109887
STT,STT,STT,USA,Financial Services,Asset Management,United States,1.453,27.901806621539063,293.151008,2024,2024-12-31,2.687,12.919,25.326,353.24,33.112,8.33,95.178955078125,0.1060965016188896,0.0076067263050617,1.18673319076188,11.426045027385957,2.1399999999999997,0.5551287,20.79882343834662,130.74310984758745,25.69027611044417,47.43362831858406
STX,STX,STX,USA,Technology,Computer Hardware,Singapore,1.614,13.68666773728943,214.844,2022,2022-06-30,1.649,11.661,0.109,8.944,5.696,7.5,63.70514297485352,15.128440366972477,0.1843694096601073,0.4161714238507599,8.494019063313802,2.8,0.56062,14.14115427493354,5225.688073394495,37.33333333333333,
STZ,STZ,STZ,USA,Consumer Defensive,Beverages - Brewers,United States,0.459,43.762640715637204,182.82,2024,2024-02-29,1.7274,9.9618,9.7431,25.6917,12.5576,9.42,239.3755645751953,0.1772947008652277,0.0672357220425273,0.2869479490873807,25.41141874471288,3.92,0.3108243,17.340239715714027,128.88710985210045,41.6135881104034,
SWK,SWK,SWK,USA,Industrials,Tools & Accessories,United States,1.196,26.481599445318846,163.032992,2021,2021-12-31,1.6892,15.2813,11.5905,28.18,6.7115,10.55,162.43092346191406,0.145740045727104,0.059943222143364,0.2534401297723122,15.396296062740667,2.98,0.2909951,11.054033361036037,57.90518096717139,28.24644549763033,
SWK,SWK,SWK,USA,Industrials,Tools & Accessories,United States,1.196,10.012020449798584,147.942,2022,2022-12-31,1.0625,16.9474,9.7121,24.9633,7.5711,7.13,67.67530822753906,0.1093996149133555,0.0425624817231696,0.7562010123693176,9.491628082403796,3.1799999999999997,0.4894706,6.269398255779649,77.95533406781232,44.60028050490884,-32.41706161137441
SWK,SWK,SWK,USA,Industrials,Tools & Accessories,United States,1.196,11.8259061847229,154.164,2024,2024-12-31,0.2943,15.3657,8.7199,21.8489,6.2296,1.96,76.70990753173828,0.033750387045723,0.0134697856642668,0.5267756992734819,39.13770792435626,3.26,0.3687893,1.9153048673343875,71.4411862521359,166.32653061224488,-72.51051893408135
SWKS,SWKS,SWKS,USA,Technology,Semiconductors,United States,1.309,12.361003583953856,160.446,2022,2022-09-30,1.2752,5.4855,5.469,8.8738,2.4145,7.85,77.04151916503906,0.2331687694276833,0.1437039374337938,0.1953320362380871,9.8142062630623,2.3600000000000003,0.5183415,23.246741409169626,44.148838910221244,30.063694267515928,
SWKS,SWKS,SWKS,USA,Technology,Semiconductors,United States,1.309,14.50492036136279,159.392992,2023,2023-09-30,0.9828,4.7724,6.0827,8.4267,1.5093,6.17,91.00099182128906,0.161572985680701,0.1166292854854213,0.1040543458632402,14.748945189836151,2.6,0.4407924,20.593412119688207,24.81299422953623,42.13938411669368,-21.401273885350314
SWKS,SWKS,SWKS,USA,Technology,Semiconductors,United States,1.309,15.205506833312988,161.704,2024,2024-09-30,0.596,4.178,6.3367,8.2833,1.2004,3.72,94.03296661376952,0.0940552653589407,0.0719519998068402,0.0789450830649132,25.27767919724987,2.76,0.5995467,14.265198659645764,18.94361418403901,74.19354838709677,-39.70826580226904
SYF,SYF,SYF,USA,Financial Services,Credit Services,United States,1.451,23.108478406295898,547.259008,2021,2021-12-31,4.221,10.192,13.655,95.748,14.507,7.4,42.225852966308594,0.3091175393628707,0.044084471738313,0.6277782441983533,5.706196346798459,0.88,1.4197794,41.41483516483517,106.23947272061515,11.891891891891891,
SYF,SYF,SYF,USA,Financial Services,Credit Services,United States,1.451,13.609340831710938,450.540992,2022,2022-12-31,3.016,11.674,12.873,104.564,14.191,6.19,30.2066650390625,0.2342888215645149,0.0288435790520638,1.042739701759379,4.879913576585218,0.9,1.5264966,25.83518930957684,110.23848364794533,14.539579967689823,-16.35135135135135
