Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
HST,HST,HST,USA,2023,2023-12-31,Real Estate,REIT - Hotel & Motel,United States,1.199,12912026382.93457,715448000.0,17.353336627666767,0.1115633951454847,0.06044270195213591,0.36957793133903494,1.04,18.047470092773438,740000000.0,5311000000.0,6633000000.0,12243000000.0,4772000000.0,0.9,1745799100.0
HST,HST,HST,USA,2022,2022-12-31,Real Estate,REIT - Hotel & Motel,United States,1.199,10063102457.84668,725345024.0,15.588246034772208,0.09433681073025335,0.05159344689868775,0.47530073553712726,0.89,13.873538970947266,633000000.0,4907000000.0,6710000000.0,12269000000.0,4783000000.0,0.53,2061828400.0
HST,HST,HST,USA,2021,2021-12-31,Real Estate,REIT - Hotel & Motel,United States,1.199,10463821263.485718,714035008.0,-732.724666595459,-0.0017078093463747865,-0.0008905440414507772,0.5213200667939186,-0.02,14.65449333190918,-11000000.0,2890000000.0,6441000000.0,12352000000.0,5455000000.0,,1939798900.0
HSY,HSY,HSY,USA,2024,2024-12-31,Consumer Defensive,Confectioners,United States,0.177,33180811674.945312,202355008.0,14.61437313739416,0.4711351034455551,0.17156583360244618,0.1641778402941669,11.22,163.9732666015625,2221239000.0,11202263000.0,4714654000.0,12946861000.0,5447554000.0,5.48,454701200.0
HSY,HSY,HSY,USA,2023,2023-12-31,Consumer Defensive,Confectioners,United States,0.177,36940946088.86719,204498000.0,19.403017169038666,0.4541956426383833,0.1564140324647497,0.13875150862865135,9.31,180.64208984375,1861787000.0,11164992000.0,4099086000.0,11902941000.0,5125612000.0,4.456,306846300.0
HSY,HSY,HSY,USA,2022,2022-12-31,Consumer Defensive,Confectioners,United States,0.177,42893530181.884766,204952000.0,25.460551835034593,0.49849827733771696,0.15022778710399842,0.11931825098791887,8.22,209.28573608398438,1644817000.0,10419294000.0,3299544000.0,10948820000.0,5117981000.0,3.874,250530100.0
HSY,HSY,HSY,USA,2021,2021-12-31,Consumer Defensive,Confectioners,United States,0.177,36102405319.15283,206004000.0,23.876156923881343,0.5358684389290842,0.14190157709716583,0.14891210024579474,7.34,175.25099182128906,1477512000.0,8971337000.0,2757229000.0,10412231000.0,5376085000.0,3.41,220321100.0
HUBB,HUBB,HUBB,USA,2024,2024-12-31,Industrials,Electrical Equipment & Parts,United States,1.004,22187289374.588013,53670500.0,28.58908878817103,0.23798304929168068,0.11645281549909418,0.07750383433361294,14.46,413.3982238769531,777800000.0,5628500000.0,3268300000.0,6679100000.0,1719600000.0,4.98,109439403.0
HUBB,HUBB,HUBB,USA,2023,2023-12-31,Industrials,Electrical Equipment & Parts,United States,1.004,17034450691.848755,53622100.0,22.466473397304853,0.26409454292665974,0.10989297078391669,0.1344334514464737,14.14,317.6759338378906,759800000.0,5372900000.0,2877000000.0,6914000000.0,2290000000.0,4.58,122164157.0
HUBB,HUBB,HUBB,USA,2022,2022-12-31,Industrials,Electrical Equipment & Parts,United States,1.004,12081798080.075073,53705800.0,23.705229844634978,0.2312253801516371,0.1010439418057972,0.12895431538202953,9.49,224.96263122558594,545900000.0,4947900000.0,2360900000.0,5402600000.0,1558000000.0,4.2700000000000005,99573932.0
HUBB,HUBB,HUBB,USA,2021,2021-12-31,Industrials,Electrical Equipment & Parts,United States,1.004,10654759497.34497,54462000.0,26.689847397121206,0.17916405058749663,0.0756413897566979,0.14365411067057926,7.33,195.63658142089844,399500000.0,4194100000.0,2229800000.0,5281500000.0,1530600000.0,3.99,62357899.0
HUM,HUM,HUM,USA,2024,2024-12-31,Healthcare,Healthcare Plans,United States,0.466,30231629235.76355,120411000.0,25.081950825053852,0.07370992366412214,0.025968717055014093,0.3877065277756926,10.01,251.07032775878906,1207000000.0,117761000000.0,16375000000.0,46479000000.0,11721000000.0,3.54,467274300.0
HUM,HUM,HUM,USA,2023,2023-12-31,Healthcare,Healthcare Plans,United States,0.466,56631935392.54761,123111000.0,22.897317600582536,0.15305620464887468,0.052884308934452354,0.20582026588365288,20.09,460.0071105957031,2489000000.0,106374000000.0,16262000000.0,47065000000.0,11656000000.0,3.54,300141300.0
HUM,HUM,HUM,USA,2022,2022-12-31,Healthcare,Healthcare Plans,United States,0.466,61533951635.74219,126600000.0,21.89415184227196,0.18326693227091634,0.06517245383811404,0.18081075088207774,22.2,486.0501708984375,2806000000.0,92870000000.0,15311000000.0,43055000000.0,11126000000.0,3.152,256652300.0
HUM,HUM,HUM,USA,2021,2021-12-31,Healthcare,Healthcare Plans,United States,0.466,57518972845.09277,128534000.0,19.63580785586469,0.1824004975124378,0.06612110555029532,0.2172152836186456,22.79,447.50006103515625,2933000000.0,83064000000.0,16080000000.0,44358000000.0,12494000000.0,2.8,216854700.0
HWM,HWM,HWM,USA,2024,2024-12-31,Industrials,Aerospace & Defense,United States,1.322,44314946651.7207,406260992.0,38.544167562424086,0.2536231884057971,0.10980131191177869,0.07832571766991453,2.83,109.07999420166016,1155000000.0,7430000000.0,4554000000.0,10519000000.0,3471000000.0,0.26,719091400.0
HWM,HWM,HWM,USA,2023,2023-12-31,Industrials,Aerospace & Defense,United States,1.322,21997135451.660156,411744000.0,28.878000620249153,0.18949715135001238,0.07336018411967779,0.17434088217657298,1.85,53.42430114746094,765000000.0,6640000000.0,4037000000.0,10428000000.0,3835000000.0,0.16999999999999998,666727200.0
HWM,HWM,HWM,USA,2022,2022-12-31,Industrials,Aerospace & Defense,United States,1.322,16007623020.263672,413712000.0,34.54702922276088,0.130241599555679,0.04573378839590444,0.26718520261164613,1.12,38.69267272949219,469000000.0,5663000000.0,3601000000.0,10255000000.0,4277000000.0,0.1,732741900.0
HWM,HWM,HWM,USA,2021,2021-12-31,Industrials,Aerospace & Defense,United States,1.322,13432392861.711914,427217984.0,52.40257263183594,0.07354618015963511,0.02524708875623838,0.32354622476744005,0.6,31.441543579101562,258000000.0,4972000000.0,3508000000.0,10219000000.0,4346000000.0,0.04,757804200.0
IBKR,IBKR,IBKR,USA,2024,2024-12-31,Financial Services,Capital Markets,United States,1.258,18563731210.163086,422521984.0,25.141939482463787,0.1764018691588785,0.005028572950939777,0.0007541587325039171,1.7475,43.93553924560547,755000000.0,9316000000.0,4280000000.0,150142000000.0,14000000.0,0.2125,1022405600.0
IBKR,IBKR,IBKR,USA,2023,2023-12-31,Financial Services,Capital Markets,United States,1.258,8710018789.672852,416800000.0,14.613537021450231,0.16741071428571427,0.004678326094923237,0.0019517753532468005,1.43,20.897357940673828,600000000.0,7787000000.0,3584000000.0,128251000000.0,17000000.0,0.1,1047290400.0
IBKR,IBKR,IBKR,USA,2022,2022-12-31,Financial Services,Capital Markets,United States,1.258,7317800198.364258,416800000.0,18.578944130549356,0.13342696629213482,0.003300244044362228,0.0024597555975938677,0.945,17.55710220336914,380000000.0,4192000000.0,2848000000.0,115143000000.0,18000000.0,0.1,995964400.0
IBKR,IBKR,IBKR,USA,2021,2021-12-31,Financial Services,Capital Markets,United States,1.258,8093368830.871582,416800000.0,23.752747981920155,0.12860125260960334,0.0028227617240842062,0.0033360644453778523,0.8175,19.417871475219727,308000000.0,2940000000.0,2395000000.0,109113000000.0,27000000.0,0.1,841423200.0
IBM,IBM,IBM,USA,2024,2024-12-31,Technology,Information Technology Services,United States,0.689,198145132009.94336,924644992.0,32.816722455105044,0.2205661551983008,0.04390741753234919,0.29471327106370476,6.53,214.29319763183594,6023000000.0,62753000000.0,27307000000.0,137175000000.0,58396000000.0,6.67,1058491300.0
IBM,IBM,IBM,USA,2023,2023-12-31,Technology,Information Technology Services,United States,0.689,138739034714.02734,913118976.0,18.461690464691866,0.3329339191408157,0.055471343749306797,0.43199810438021025,8.23,151.93971252441406,7502000000.0,61860000000.0,22533000000.0,135241000000.0,59935000000.0,6.63,1114026300.0
IBM,IBM,IBM,USA,2022,2022-12-31,Technology,Information Technology Services,United States,0.689,113715861003.41797,896320000.0,69.70863342285156,0.07473569084943492,0.012888724723560431,0.4749821135186808,1.82,126.86971282958984,1640000000.0,60530000000.0,21944000000.0,127243000000.0,54013000000.0,6.59,1256844400.0
IBM,IBM,IBM,USA,2021,2021-12-31,Technology,Information Technology Services,United States,0.689,102303611850.58594,896320000.0,17.8061427266661,0.30379345008200626,0.04349967045704199,0.5389741281131922,6.41,114.13737487792969,5742000000.0,57351000000.0,18901000000.0,132001000000.0,55139000000.0,6.334073,1399117972.0
ICE,ICE,ICE,USA,2024,2024-12-31,Financial Services,Financial Data & Stock Exchanges,United States,1.052,84852212833.17188,574177024.0,30.787620544433594,0.09961297789995298,0.019752130131680867,0.24398892272502326,4.8,147.78057861328125,2754000000.0,11761000000.0,27647000000.0,139428000000.0,20703000000.0,1.8,657514900.0
ICE,ICE,ICE,USA,2023,2023-12-31,Financial Services,Financial Data & Stock Exchanges,United States,1.052,70902166513.62305,572364032.0,29.494285583496094,0.09207916942100557,0.01740101701890009,0.32314950482645294,4.2,123.8759994506836,2368000000.0,9903000000.0,25717000000.0,136084000000.0,22912000000.0,1.68,629161200.0
ICE,ICE,ICE,USA,2022,2022-12-31,Financial Services,Financial Data & Stock Exchanges,United States,1.052,55625283953.430176,558552000.0,38.4511086011025,0.06368360785695411,0.0074406446500427095,0.33035336979824675,2.59,99.58837127685547,1446000000.0,9636000000.0,22706000000.0,194338000000.0,18376000000.0,1.52,723954400.0
ICE,ICE,ICE,USA,2021,2021-12-31,Financial Services,Financial Data & Stock Exchanges,United States,1.052,73287004330.61719,563404032.0,18.016474927231215,0.17869567131974107,0.020971359469152774,0.1933494229901301,7.22,130.07894897460938,4058000000.0,9168000000.0,22709000000.0,193502000000.0,14170000000.0,1.32,577807300.0
IDXX,IDXX,IDXX,USA,2024,2024-12-31,Healthcare,Diagnostics & Research,United States,1.668,33854412221.67383,81884704.0,38.38811536131906,0.5565472104847137,0.2695862658014728,0.02915271408458095,10.77,413.44000244140625,887867000.0,3897504000.0,1595313000.0,3293443000.0,986948000.0,,128651800.0
IDXX,IDXX,IDXX,USA,2023,2023-12-31,Healthcare,Diagnostics & Research,United States,1.668,45486583585.00293,83051696.0,53.85349089886,0.5692320128256081,0.259221301103553,0.02346522679605926,10.17,547.6900024414062,845042000.0,3660953000.0,1484530000.0,3259925000.0,1067353000.0,,117170500.0
IDXX,IDXX,IDXX,USA,2022,2022-12-31,Healthcare,Diagnostics & Research,United States,1.668,33624530978.759766,82817000.0,50.00123272975678,1.1155704351797247,0.24723228962069926,0.043719063350760284,8.12,406.010009765625,679089000.0,3367324000.0,608737000.0,2746765000.0,1470033000.0,,141854600.0
IDXX,IDXX,IDXX,USA,2021,2021-12-31,Healthcare,Diagnostics & Research,United States,1.668,55833195719.140625,84793600.0,75.33867528291262,1.079498023165486,0.3056146738700059,0.018465878349258658,8.74,658.4600219726562,744845000.0,3215360000.0,689992000.0,2437203000.0,1031009000.0,,98908000.0
IEX,IEX,IEX,USA,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,0.999,15611639553.060547,75723296.0,30.95599566852008,0.13308034890768702,0.07486694439090923,0.1272319920818695,6.66,206.16693115234375,505000000.0,3268800000.0,3794700000.0,6745300000.0,1986300000.0,2.71,122396700.0
IEX,IEX,IEX,USA,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,0.999,15815992445.48291,75625504.0,26.573786075112174,0.16832326198678488,0.1016333628861761,0.08521121925452782,7.87,209.1356964111328,596100000.0,3273900000.0,3541400000.0,5865200000.0,1347700000.0,2.52,118050900.0
IEX,IEX,IEX,USA,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,0.999,16637083513.423828,75421104.0,28.499900955870476,0.19310367518836574,0.10647870970082912,0.09538330433453622,7.74,220.5892333984375,586900000.0,3181900000.0,3039300000.0,5511900000.0,1586900000.0,2.3400000000000003,107222700.0
IEX,IEX,IEX,USA,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,0.999,17066207080.756348,76031504.0,37.98008642825983,0.16032250008918697,0.09139347596192955,0.07625010020342074,5.91,224.46231079101562,449400000.0,2764800000.0,2803100000.0,4917200000.0,1301300000.0,2.12,92009800.0
IFF,IFF,IFF,USA,2024,2024-12-31,Basic Materials,Specialty Chemicals,United States,1.042,21253646228.652954,255682000.0,87.5003292686061,0.017512251369270683,0.008476645620399762,0.4513578468746348,0.95,83.12531280517578,243000000.0,11484000000.0,13876000000.0,28667000000.0,9593000000.0,1.6,413392500.0
IFF,IFF,IFF,USA,2023,2023-12-31,Basic Materials,Specialty Chemicals,United States,1.042,20080230175.52124,255279008.0,-7.826859203737173,-0.1755526657997399,-0.08280069726902964,0.5377428398785626,-10.05,78.6599349975586,-2565000000.0,11479000000.0,14611000000.0,30978000000.0,10798000000.0,3.24,523275500.0
IFF,IFF,IFF,USA,2022,2022-12-31,Basic Materials,Specialty Chemicals,United States,1.042,24956446270.767212,254962000.0,-13.576005996513631,-0.10580572075899179,-0.05258712910309104,0.4699387033216191,-7.21,97.88300323486328,-1868000000.0,12440000000.0,17655000000.0,35522000000.0,11728000000.0,3.2,385606100.0
IFF,IFF,IFF,USA,2021,2021-12-31,Basic Materials,Specialty Chemicals,United States,1.042,34510446761.609375,254547008.0,122.14047543637386,0.012712266388388198,0.006757779010540118,0.35290763066992065,1.11,135.575927734375,268000000.0,11656000000.0,21082000000.0,39658000000.0,12179000000.0,3.12,600539600.0
INCY,INCY,INCY,USA,2024,2024-12-31,Healthcare,Biotechnology,United States,0.815,13306335441.207886,192650000.0,431.68749809265137,0.009460127368730037,0.005990644932463583,0.0032724261456050655,0.16,69.06999969482422,32615000.0,4241217000.0,3447628000.0,5444322000.0,43544000.0,,583363400.0
INCY,INCY,INCY,USA,2023,2023-12-31,Healthcare,Biotechnology,United States,0.815,14667932842.473633,224108992.0,24.513107471251757,0.11514793239171095,0.08811406248825034,0.002610251929237985,2.67,65.44999694824219,597599000.0,3695649000.0,5189837000.0,6782107000.0,38287000.0,,448127200.0
INCY,INCY,INCY,USA,2022,2022-12-31,Healthcare,Biotechnology,United States,0.815,17697887565.339844,222475008.0,51.99346604690053,0.07795211068623074,0.05832236486181096,0.002342482957185852,1.53,79.55000305175781,340660000.0,3394635000.0,4370119000.0,5840984000.0,41457000.0,,374485100.0
INCY,INCY,INCY,USA,2021,2021-12-31,Healthcare,Biotechnology,United States,0.815,16213400324.25293,220891008.0,17.069767796716025,0.25161273038437093,0.19227920488949501,0.002764441702765717,4.3,73.4000015258789,948581000.0,2986267000.0,3770004000.0,4933352000.0,44821000.0,,379777900.0
INTC,INTC,INTC,USA,2024,2024-12-31,Technology,Semiconductors,United States,1.344,86475645426.24219,4312999936.0,-4.577625396589166,-0.18893925657298277,-0.09545766852431484,0.57832468035935,-4.38,20.049999237060547,-18756000000.0,53101000000.0,99270000000.0,196485000000.0,50011000000.0,0.375,15480547300.0
INTC,INTC,INTC,USA,2023,2023-12-31,Technology,Semiconductors,United States,1.344,198861475036.6211,4216000000.0,117.92070388793945,0.01599583293872526,0.008816528511473493,0.24774029253744337,0.4,47.16828155517578,1689000000.0,54228000000.0,105590000000.0,191572000000.0,49266000000.0,0.74,10459357200.0
INTC,INTC,INTC,USA,2022,2022-12-31,Technology,Semiconductors,United States,1.344,106911690360.45996,4147859968.0,13.218022860013521,0.07901560789958885,0.04400806137186098,0.392913065525113,1.95,25.775144577026367,8014000000.0,63054000000.0,101423000000.0,182103000000.0,42007000000.0,1.46,9802928800.0
INTC,INTC,INTC,USA,2021,2021-12-31,Technology,Semiconductors,United States,1.344,194258300763.5332,4067000064.0,9.767795242902448,0.2082796070908157,0.11797679417597948,0.19618209286402927,4.89,47.76451873779297,19868000000.0,79024000000.0,95391000000.0,168406000000.0,38110000000.0,1.392,7227017900.0
INTU,INTU,INTU,USA,2024,2024-07-31,Technology,Software - Application,United States,1.267,181566504550.01562,282803008.0,60.682859943584596,0.16071816012150142,0.09221336984937134,0.036168565431577204,10.58,642.024658203125,2963000000.0,16285000000.0,18436000000.0,32132000000.0,6567000000.0,3.74,346310600.0
INTU,INTU,INTU,USA,2023,2023-07-31,Technology,Software - Application,United States,1.267,141273860234.375,280060000.0,59.41594891048292,0.13805084255023453,0.08581713462922966,0.047347754134436974,8.49,504.44140625,2384000000.0,14368000000.0,17269000000.0,27780000000.0,6689000000.0,3.2399999999999998,387992300.0
INTU,INTU,INTU,USA,2022,2022-07-31,Technology,Software - Application,United States,1.267,123784591534.38281,282076992.0,59.46241756118733,0.12566145611580803,0.07449340160092305,0.060912266272702166,7.38,438.8326416015625,2066000000.0,12726000000.0,16441000000.0,27734000000.0,7540000000.0,2.8200000000000003,453987000.0
INTU,INTU,INTU,USA,2021,2021-07-31,Technology,Software - Application,United States,1.267,140597400983.1289,273870016.0,,,,,,513.3727416992188,,,,,,2.45,329139300.0
INVH,INVH,INVH,USA,2024,2024-12-31,Real Estate,REIT - Residential,United States,0.834,19057793784.35974,612606016.0,42.039703678440404,0.04652331449238702,0.02427240197570701,0.4303909514820874,0.74,31.1093807220459,453917000.0,2618942000.0,9756764000.0,18700951000.0,8202302000.0,1.1300000000000001,839635700.0
INVH,INVH,INVH,USA,2023,2023-12-31,Real Estate,REIT - Residential,United States,0.834,20028375596.180664,614497024.0,38.34484773523668,0.05114922049304788,0.02702621569455897,0.42669721061301147,0.85,32.59312057495117,519470000.0,2432278000.0,10155971000.0,19220967000.0,8546052000.0,1.32,737535400.0
INVH,INVH,INVH,USA,2022,2022-12-31,Real Estate,REIT - Residential,United States,0.834,16257874075.178467,613948032.0,42.03311677963015,0.03724771754742968,0.02067945397855973,0.4778654923807876,0.63,26.480863571166992,383329000.0,2238121000.0,10291342000.0,18536708000.0,7769077000.0,0.88,1139872100.0
INVH,INVH,INVH,USA,2021,2021-12-31,Real Estate,REIT - Residential,United States,0.834,23907524048.106445,596769024.0,89.02578565809462,0.026682168197529593,0.014102231726382882,0.3345665985279442,0.45,40.06160354614258,261425000.0,1996615000.0,9797742000.0,18537846000.0,7998659000.0,0.68,910054500.0
IP,IP,IP,USA,2024,2024-12-31,Consumer Cyclical,Packaging & Containers,United States,1.056,17964875540.893555,347408000.0,32.31948375701904,0.06815122965863209,0.02442982456140351,0.32580242410679555,1.6,51.71117401123047,557000000.0,18619000000.0,8173000000.0,22800000000.0,5853000000.0,1.852,1283816300.0
IP,IP,IP,USA,2023,2023-12-31,Consumer Cyclical,Packaging & Containers,United States,1.056,11644281438.174927,346016992.0,40.544987873858716,0.03447037701974865,0.012381238983706633,0.5071158775534992,0.83,33.652339935302734,288000000.0,18916000000.0,8355000000.0,23261000000.0,5905000000.0,1.852,776295600.0
IP,IP,IP,USA,2022,2022-12-31,Consumer Cyclical,Packaging & Containers,United States,1.056,11062837388.706299,358131008.0,7.461467687634455,0.17700364834647522,0.06282372598162071,0.5298821445196628,4.14,30.89047622680664,1504000000.0,21161000000.0,8497000000.0,23940000000.0,5862000000.0,1.852,819915500.0
IP,IP,IP,USA,2021,2021-12-31,Consumer Cyclical,Packaging & Containers,United States,1.056,15202658323.490967,387263008.0,8.723705715603298,0.19290905086985247,0.06940537970922632,0.3824988943555175,4.5,39.256675720214844,1752000000.0,19363000000.0,9082000000.0,25243000000.0,5815000000.0,1.920385,741295233.0
IQV,IQV,IQV,USA,2024,2024-12-31,Healthcare,Diagnostics & Research,United States,1.369,35666564002.99072,181500000.0,25.95904815149748,0.22630624690951046,0.051042789694784194,0.39689833870212415,7.57,196.50999450683594,1373000000.0,15405000000.0,6067000000.0,26899000000.0,14156000000.0,,299869600.0
IQV,IQV,IQV,USA,2023,2023-12-31,Healthcare,Diagnostics & Research,United States,1.369,42046174888.61084,182500000.0,31.17591331389018,0.22218586387434555,0.05089764251714703,0.33049379727914435,7.39,230.38999938964844,1358000000.0,14984000000.0,6112000000.0,26681000000.0,13896000000.0,,273732800.0
IQV,IQV,IQV,USA,2022,2022-12-31,Healthcare,Diagnostics & Research,United States,1.369,37864956513.3667,185740000.0,35.02749151380611,0.18924544666088464,0.04305955716935707,0.34361587066413213,5.82,203.86000061035156,1091000000.0,14410000000.0,5765000000.0,25337000000.0,13011000000.0,,268986400.0
IQV,IQV,IQV,USA,2021,2021-12-31,Healthcare,Diagnostics & Research,United States,1.369,54514244953.20703,193216992.0,55.86930983137376,0.15988083416087387,0.03912673660334562,0.2281605479572598,5.05,282.1400146484375,966000000.0,13874000000.0,6042000000.0,24689000000.0,12438000000.0,,218421700.0
IR,IR,IR,USA,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,1.326,36420355433.25806,403012000.0,43.4473074399508,0.08238530307495824,0.04656353762951282,0.13217333940690132,2.08,90.37039947509766,838600000.0,7235000000.0,10179000000.0,18009800000.0,4813800000.0,0.08,616627200.0
IR,IR,IR,USA,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,1.326,31002875114.356445,404796992.0,39.88994757334392,0.07959075205952697,0.05003373277219134,0.08919172785750841,1.92,76.58869934082031,778700000.0,6876100000.0,9783800000.0,15563500000.0,2765200000.0,0.08,604158500.0
IR,IR,IR,USA,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,1.326,21394534457.248047,404926016.0,35.46017640389052,0.06575828095434873,0.040952464800655564,0.1305099676545688,1.49,52.835662841796875,604700000.0,5916300000.0,9195800000.0,14765900000.0,2792200000.0,0.08,691404300.0
IR,IR,IR,USA,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,1.326,25097885792.574097,407584992.0,45.27725051431094,0.06248958506915514,0.037117687815500344,0.13847779963315965,1.36,61.57706069946289,562500000.0,5152400000.0,9001500000.0,15154500000.0,3475500000.0,0.02,567608100.0
IRM,IRM,IRM,USA,2024,2024-12-31,Real Estate,REIT - Specialty,United States,1.148,30083610653.22876,293460000.0,168.05491212938654,-0.3580761723796614,0.009625201319754674,0.5441272388706155,0.61,102.51349639892578,180156000.0,6149909000.0,-503122000.0,18717115000.0,16369312000.0,2.73,404089300.0
IRM,IRM,IRM,USA,2023,2023-12-31,Real Estate,REIT - Specialty,United States,1.148,19002757557.777344,291990016.0,103.30184452117436,0.8704736165709102,0.010543440975238245,0.7781691133531254,0.63,65.08016204833984,184234000.0,5480289000.0,211648000.0,17473802000.0,14787359000.0,2.538,362772300.0
IRM,IRM,IRM,USA,2022,2022-12-31,Real Estate,REIT - Specialty,United States,1.148,13118526195.263672,290713984.0,23.502707481384277,0.8748374348954243,0.03450825667633633,1.0128348110321355,1.92,45.12519836425781,556981000.0,5103574000.0,636668000.0,16140514000.0,13286900000.0,2.476,449025600.0
IRM,IRM,IRM,USA,2021,2021-12-31,Real Estate,REIT - Specialty,United States,1.148,13123533273.32373,289550016.0,29.053776080791767,0.5259862702581454,0.031156957379537803,0.8917575592076842,1.56,45.323890686035156,450219000.0,4491531000.0,855952000.0,14450031000.0,11703010000.0,2.476,568446900.0
ISRG,ISRG,ISRG,USA,2024,2024-12-31,Healthcare,Medical Instruments & Supplies,United States,1.686,185911202841.8789,356179008.0,79.81040091325019,0.14133153215648334,0.12391694054377055,,6.54,521.9600219726562,2322600000.0,8352100000.0,16433700000.0,18743200000.0,,,361658900.0
ISRG,ISRG,ISRG,USA,2023,2023-12-31,Healthcare,Medical Instruments & Supplies,United States,1.686,116528794427.97852,352072000.0,64.64453339576721,0.135110763774084,0.11643946507787456,,5.12,330.9800109863281,1798000000.0,7124100000.0,13307600000.0,15441500000.0,,,435546000.0
ISRG,ISRG,ISRG,USA,2022,2022-12-31,Healthcare,Medical Instruments & Supplies,United States,1.686,93869657150.47266,353384992.0,71.40591529107863,0.11975294106992455,0.10191922306150764,,3.72,265.6300048828125,1322300000.0,6222200000.0,11041900000.0,12974000000.0,,,527918200.0
ISRG,ISRG,ISRG,USA,2021,2021-12-31,Healthcare,Medical Instruments & Supplies,United States,1.686,128355246864.79688,357236992.0,75.01043586492041,0.14323045768878506,0.12575433419402435,0.0006778063392425363,4.79,359.29998779296875,1704600000.0,5710100000.0,11901100000.0,13555000000.0,87000000.0,,406182400.0
IT,IT,IT,USA,2024,2024-12-31,Technology,Information Technology Services,United States,1.081,37369256353.038086,77134304.0,30.05397029905106,0.9224128861090858,0.14689669935724528,0.07760405967415598,16.12,484.4700012207031,1253715000.0,6267411000.0,1359169000.0,8534671000.0,2900006000.0,,94668800.0
IT,IT,IT,USA,2023,2023-12-31,Technology,Information Technology Services,United States,1.081,34455300000.0,78800000.0,39.14503133393017,1.2965352891568742,0.11261806049807305,0.08910661059401602,11.17,437.25,882466000.0,5906956000.0,680634000.0,7835919000.0,3070195000.0,,120029800.0
IT,IT,IT,USA,2022,2022-12-31,Technology,Information Technology Services,United States,1.081,26669943984.277344,79024400.0,33.48114982483879,3.5461198078999816,0.11066139926156233,0.11842510812403495,10.08,337.489990234375,807799000.0,5475846000.0,227798000.0,7299736000.0,3158391000.0,,126788900.0
IT,IT,IT,USA,2021,2021-12-31,Technology,Information Technology Services,United States,1.081,27494143082.336426,82239000.0,35.832798212670816,2.138641398379768,0.10700179765608946,0.11821732324104113,9.33,334.32000732421875,793560000.0,4733962000.0,371058000.0,7416324000.0,3250284000.0,,142266600.0
ITW,ITW,ITW,USA,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,1.151,73514911569.21387,295300000.0,21.187227289727392,1.051869722557298,0.23149930311276298,0.10988246911505306,11.75,248.94992065429688,3488000000.0,15898000000.0,3316000000.0,15067000000.0,8078000000.0,5.8,259387800.0
ITW,ITW,ITW,USA,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,1.151,75263894344.18945,300955008.0,25.59708719243779,0.9817397078353254,0.19055290630235855,0.11120870203344964,9.77,250.0835418701172,2957000000.0,16107000000.0,3012000000.0,15518000000.0,8370000000.0,5.42,267255500.0
ITW,ITW,ITW,USA,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,1.151,63527885782.96289,307185984.0,21.10264680823501,0.9825129533678757,0.19673194138244066,0.12512615368874416,9.8,206.80593872070312,3034000000.0,15932000000.0,3088000000.0,15422000000.0,7949000000.0,5.0600000000000005,280859900.0
ITW,ITW,ITW,USA,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,1.151,70903108719.56934,313880992.0,26.420081066109283,0.7431724137931035,0.16756857622690802,0.11115168491652941,8.55,225.89169311523438,2694000000.0,14455000000.0,3625000000.0,16077000000.0,7881000000.0,4.72,245318700.0
IVZ,IVZ,IVZ,USA,2024,2024-12-31,Financial Services,Asset Management,United States,1.64,7523273171.99707,449440000.0,14.185776144771253,0.05321465119952747,0.028686840263764907,1.0030740380515508,1.18,16.739215850830078,774800000.0,6067000000.0,14559900000.0,27008900000.0,7546400000.0,0.815,1022672100.0
IVZ,IVZ,IVZ,USA,2023,2023-12-31,Financial Services,Asset Management,United States,1.64,7267423845.849976,449553984.0,-22.145004795022206,-0.006638077492190497,-0.003349024324492462,1.2445950851160414,-0.73,16.16585350036621,-96900000.0,5716400000.0,14597600000.0,28933800000.0,9045000000.0,0.788,1210798500.0
IVZ,IVZ,IVZ,USA,2022,2022-12-31,Financial Services,Asset Management,United States,1.64,7183607429.501343,454784992.0,10.530408223470053,0.060518220539517276,0.030940826970642005,1.191351293063919,1.5,15.795612335205078,920700000.0,6048900000.0,15213600000.0,29756800000.0,8558200000.0,0.734,1174937400.0
IVZ,IVZ,IVZ,USA,2021,2021-12-31,Financial Services,Asset Management,United States,1.64,8848252683.43866,461207008.0,6.373751440713573,0.1051768866402509,0.049862936583694346,1.097504823542862,3.01,19.18499183654785,1629800000.0,6894500000.0,15495800000.0,32685600000.0,9711000000.0,0.665,1052770000.0
