Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstanding,AnneeFiscale,DateRapport,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%Gearing,%PayOut,Croissance de l'EPS (en %)
LYB,LYB,LYB,USA,Basic Materials,Specialty Chemicals,United States,0.744,26.96349318022461,324361984.0,2023,2023-12-31,12.828361840895663,0.1634957463263728,0.0571351351351351,0.4821704633409706,6.48,83.1277847290039,2.114,41.107,12.93,37.0,13.001,4.94,0.4876735,5.142676429805142,100.5491105955143,76.23456790123457,-45.27027027027026
LYB,LYB,LYB,USA,Basic Materials,Specialty Chemicals,United States,0.744,21.956998821679687,324756992.0,2024,2024-12-31,16.252536040086014,0.1091317605520783,0.0380462149611145,0.5885594887057248,4.16,67.61054992675781,1.36,40.302,12.462,35.746,12.923,5.27,0.5063945,3.37452235621061,103.69924570694913,126.68269230769229,-35.802469135802475
LYV,LYV,LYV,USA,Communication Services,Entertainment,United States,1.222,29.862571536,230599008.0,2024,2024-12-31,46.75090252707581,5.172985576839833,0.04563865019863,0.2769935934696123,2.77,129.5,0.896287,23.155625,0.173263,19.638771,8.271741,0.0,0.5472951,3.870709600798942,4774.095450269244,0.0,
MA,MA,MA,USA,Financial Services,Credit Services,United States,0.868,344.8793632781055,982556992.0,2021,2021-12-31,39.931955869151736,1.18804704595186,0.2306140327590326,0.0403068477854688,8.79,351.0018920898437,8.687,18.884,7.312,37.669,13.901,1.76,1.0218673,46.001906375767845,190.1121444201313,20.02275312855518,
MA,MA,MA,USA,Financial Services,Credit Services,United States,0.868,327.6238218448125,961459968.0,2022,2022-12-31,33.21214344998782,1.5766910130200062,0.2564301208552835,0.0428021378941191,10.26,340.756591796875,9.93,22.237,6.298,38.724,14.023,1.96,0.8563349,44.65530422269191,222.65798666243253,19.103313840155945,16.723549488054612
MA,MA,MA,USA,Financial Services,Credit Services,United States,0.868,391.2901094773125,938193984.0,2023,2023-12-31,35.16588387963744,1.6156732573242891,0.2637344515642669,0.0400751248758798,11.86,417.0673828125,11.195,25.098,6.929,42.448,15.681,2.28,0.6589126,44.60514782054347,226.30971280127002,19.224283305227654,15.594541910331383
MA,MA,MA,USA,Financial Services,Credit Services,United States,0.868,480.5412641524727,917830976.0,2024,2024-12-31,37.63924001533295,1.9851966075558984,0.2677564942492876,0.0379280643716311,13.91,523.5618286132812,12.874,28.167,6.485,48.081,18.226,2.64,0.6196627,45.70596797671033,281.0485736314572,18.979151689432065,17.284991568296793
MAA,MAA,MAA,USA,Real Estate,REIT - Residential,United States,0.77,22.79213773022461,115138000.0,2021,2021-12-31,42.84739308543019,0.0890339899408909,0.0473001676003098,0.1981687744019915,4.62,197.9549560546875,0.533791,1.778082,5.995362,11.285182,4.51669,4.1,0.1485625,30.020606473717187,75.33640170518477,88.74458874458874,
MAA,MAA,MAA,USA,Real Estate,REIT - Residential,United States,0.77,16.387464694519046,119030000.0,2022,2022-12-31,25.07742793182206,0.10578516236956,0.0567055105053613,0.27115689234627,5.49,137.67507934570312,0.637436,2.019866,6.02576,11.241165,4.443574,4.676,0.1680666,31.5583310972114,73.74296354318791,85.17304189435337,18.831168831168842
MAA,MAA,MAA,USA,Real Estate,REIT - Residential,United States,0.77,14.97276666732788,119835000.0,2023,2023-12-31,26.527570007712978,0.0904276915114379,0.0481349519435016,0.3050584505512201,4.71,124.94485473632812,0.552806,2.148468,6.113238,11.484503,4.567569,5.6,0.1799427,25.730241269593034,74.71603428494032,118.895966029724,-14.207650273224049
MAA,MAA,MAA,USA,Real Estate,REIT - Residential,United States,0.77,17.794545327819826,119956000.0,2024,2024-12-31,33.03836746045901,0.08844920688067,0.0446602201472033,0.2813810585074083,4.49,148.34226989746094,0.527543,2.191015,5.964361,11.812369,5.007048,5.88,0.1854191,24.07756222572643,83.94944571597863,130.95768374164808,-4.670912951167727
MAR,MAR,MAR,USA,Consumer Cyclical,Lodging,United States,1.156,52.16682122365918,327356992.0,2021,2021-12-31,47.42785408383324,0.7772277227722773,0.043008648690956,0.2153859433341157,3.36,159.3575897216797,1.099,13.857,1.414,25.553,11.236,0.0,0.5587863,7.931009598037093,794.6251768033947,0.0,
MAR,MAR,MAR,USA,Consumer Cyclical,Lodging,United States,1.156,45.381613751831054,316540000.0,2022,2022-12-31,19.72045478663385,4.151408450704225,0.0950231714688696,0.2445483772500756,7.27,143.36770629882812,2.358,20.773,0.568,24.815,11.098,1.0,0.5630108,11.351273287440428,1953.87323943662,13.755158184319122,116.36904761904762
MAR,MAR,MAR,USA,Consumer Cyclical,Lodging,United States,1.156,63.88640295011914,293691008.0,2023,2023-12-31,21.263862378669508,-4.520527859237537,0.1200825738100802,0.1997295106747938,10.23,217.52931213378903,3.083,23.713,-0.682,25.674,12.76,1.96,0.4474424,13.001307299793364,-1870.9677419354837,19.159335288367547,40.7152682255846
MAR,MAR,MAR,USA,Consumer Cyclical,Lodging,United States,1.156,76.76609026460156,277892992.0,2024,2024-12-31,33.04346257990057,-0.7937834224598931,0.0907111756168359,0.1985381819950252,8.36,276.24334716796875,2.375,25.1,-2.992,26.182,15.241,2.41,0.3604126,9.46215139442231,-509.3917112299465,28.82775119617225,-18.279569892473123
MAS,MAS,MAS,USA,Industrials,Building Products & Equipment,United States,1.272,15.876264678970461,244087008.0,2021,2021-12-31,38.264597990535854,-2.2793296089385477,0.0731838565022421,0.1996061456570213,1.699834,65.04346466064453,0.408,8.375,-0.179,5.575,3.169,0.845,0.488537,4.871641791044776,-1770.3910614525144,49.71073646014846,
MAS,MAS,MAS,USA,Industrials,Building Products & Equipment,United States,1.272,10.121799903939332,225528992.0,2022,2022-12-31,11.980478038461516,-1.7625,0.1631000578368999,0.3403544856344405,3.746116,44.8802604675293,0.846,8.68,-0.48,5.187,3.445,1.12,0.5350847,9.746543778801843,-717.7083333333333,29.897632641381104,120.38128429011303
MAS,MAS,MAS,USA,Industrials,Building Products & Equipment,United States,1.272,14.44438786471289,224500992.0,2023,2023-12-31,15.631496299655234,-7.2063492063492065,0.1693082230095096,0.2250701123819911,4.116047,64.33997344970703,0.908,7.967,-0.126,5.363,3.251,1.14,0.4496295,11.397012677293839,-2580.15873015873,27.696476740911848,9.8750545898739
MAS,MAS,MAS,USA,Industrials,Building Products & Equipment,United States,1.272,15.369686133550779,215748992.0,2024,2024-12-31,18.41634208202756,-2.935714285714285,0.1638755980861244,0.209112923456784,3.868235,71.23873901367188,0.822,7.828,-0.28,5.016,3.214,1.16,0.4401698,10.500766479305058,-1147.8571428571427,29.98783682997543,-6.020630959753381
MCD,MCD,MCD,USA,Consumer Cyclical,Restaurants,United States,0.521,182.7918416340352,747244992.0,2021,2021-12-31,24.14697319776692,-1.6399043686155184,0.1401039471314268,0.2699743027853568,10.130505,244.62103271484372,7.5452,23.2229,-4.601,53.8543,49.3491,5.25,0.6815673,32.490343583273415,-1072.5733536187786,51.82367512774536,
MCD,MCD,MCD,USA,Consumer Cyclical,Restaurants,United States,0.521,180.6233736605225,732424000.0,2022,2022-12-31,29.19451253184562,-1.0289169470633308,0.122473015092514,0.2696162684433559,8.447149,246.6103973388672,6.177,23.182,-6.0034,50.4356,48.699,5.66,0.7406149,26.645673367267708,-811.1903254822266,67.00485572114331,-16.616703708255407
MCD,MCD,MCD,USA,Consumer Cyclical,Restaurants,United States,0.521,205.56316250543554,725342016.0,2023,2023-12-31,24.184584005967032,-1.7996175095622609,0.1508361978378185,0.2582709827622746,11.718279,283.4017028808594,8.469,25.495,-4.706,56.147,53.091,6.23,0.6742922,33.21827809374387,-1128.1555461113471,53.16480346644759,38.72466319701478
MCD,MCD,MCD,USA,Consumer Cyclical,Restaurants,United States,0.521,203.00595882883596,716620032.0,2024,2024-12-31,24.638658935687,-2.16622760800843,0.1490159834728716,0.255893966362829,11.497483,283.2825622558594,8.223,25.92,-3.796,55.182,51.948,6.779999999999999,0.8655306,31.724537037037038,-1368.4931506849316,58.96942835227501,-1.884201596497237
MCHP,MCHP,MCHP,USA,Technology,Semiconductors,United States,1.463,38.33931743176953,555990976.0,2022,2022-03-31,29.5951614052441,0.2180735563547533,0.0793543010586746,0.2013911701412268,2.33,68.95672607421875,1.2855,6.8209,5.8948,16.1995,7.7212,1.158,1.2472969,18.8464865340351,130.98323946529143,49.69957081545064,
MCHP,MCHP,MCHP,USA,Technology,Semiconductors,United States,1.463,44.49862620434766,568972992.0,2023,2023-03-31,19.215891695139742,0.3435427413411938,0.136692669040885,0.1454292087643758,4.07,78.20867919921875,2.2377,8.4387,6.5136,16.3703,6.4714,1.59,1.196364,26.517117565501792,99.35212478506509,39.06633906633907,74.67811158798283
MCHP,MCHP,MCHP,USA,Technology,Semiconductors,United States,1.463,46.2155232716914,540387968.0,2024,2024-03-31,24.2962663823908,0.2864159331911442,0.1201333064536451,0.1305275711049895,3.52,85.52285766601562,1.9069,7.6344,6.6578,15.8732,6.0324,1.811,1.5936068,24.97773236927591,90.60650665384962,51.44886363636364,-13.51351351351352
MCK,MCK,MCK,USA,Healthcare,Medical Distribution,United States,0.383,44.99614111254883,149798000.0,2022,2022-03-31,41.035353030011954,-0.4903169014084507,0.0175992922367215,0.167614373444496,7.32,300.3787841796875,1.114,263.966,-2.272,63.298,7.542,2.02,0.2769942,0.42202404855170744,-331.9542253521127,27.595628415300546,
MCK,MCK,MCK,USA,Healthcare,Medical Distribution,United States,0.383,48.12062567629688,136939008.0,2023,2023-03-31,13.92793840611685,-1.9170705438879916,0.0571245186136071,0.1515981951081187,25.23,351.4018859863281,3.56,276.711,-1.857,62.32,7.295,2.3200000000000003,0.2187887,1.2865408314089428,-392.83791060850837,9.195402298850576,244.67213114754097
MCK,MCK,MCK,USA,Healthcare,Medical Distribution,United States,0.383,69.95694645214844,131408000.0,2024,2024-03-31,23.6186531019507,-1.5230847285641806,0.0445116616995092,0.1056364003116526,22.54,532.3644409179688,3.002,308.951,-1.971,67.443,7.39,2.66,0.2052866,0.9716751200028483,-374.9365804160324,11.801242236024846,-10.661910424098298
MCO,MCO,MCO,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.453,70.15586196899415,185900000.0,2021,2021-12-31,31.76640982579703,0.8118811881188119,0.1508174386920981,0.1136469537431344,11.88,377.3849487304688,2.214,6.218,2.727,14.68,7.973,2.48,0.1640545,35.606304277902865,292.3725705903924,20.875420875420875,
MCO,MCO,MCO,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.453,49.39423215332031,183200000.0,2022,2022-12-31,36.09359720784178,0.5454545454545454,0.0957558017980347,0.1591886270363136,7.47,269.6191711425781,1.374,5.468,2.519,14.349,7.863,2.8,0.2205606,25.128017556693493,312.14767764986107,37.48326639892905,-37.12121212121213
MCO,MCO,MCO,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.453,68.79660566217187,183007008.0,2023,2023-12-31,42.86469097420183,0.4843279083785413,0.1099028860620982,0.1077814803307537,8.77,375.92333984375,1.607,5.916,3.318,14.622,7.415,3.08,0.1927967,27.16362407031778,223.4779987944545,35.11972633979476,17.402945113788483
MCO,MCO,MCO,USA,Financial Services,Financial Data & Stock Exchanges,United States,1.453,85.14009093060352,181231008.0,2024,2024-12-31,41.50067656284507,0.5772791023842917,0.1327313769751693,0.0909794659053589,11.32,469.7876586914063,2.058,7.088,3.565,15.505,7.746,3.4,0.1811791,29.03498871331828,217.27910238429175,30.035335689045933,29.076396807297613
MDLZ,MDLZ,MDLZ,USA,Consumer Defensive,Confectioners,United States,0.397,84.10650915532715,1394969984.0,2021,2021-12-31,19.703497294506995,0.1521100852523966,0.0640910987897215,0.2374489228071246,3.06,60.292701721191406,4.3,28.72,28.269,67.092,19.971,1.33,1.7464027,14.972144846796656,70.64629099013054,43.4640522875817,
MDLZ,MDLZ,MDLZ,USA,Consumer Defensive,Confectioners,United States,0.397,84.23314352554395,1365619968.0,2022,2022-12-31,31.31027802598053,0.1010675891827549,0.0381810261238599,0.2783583636872062,1.97,61.68124771118164,2.717,31.496,26.883,71.161,23.447,1.47,1.8699647,8.626492252984507,87.21868839043262,74.61928934010153,-35.62091503267975
MDLZ,MDLZ,MDLZ,USA,Consumer Defensive,Confectioners,United States,0.397,95.71195188152343,1360899968.0,2023,2023-12-31,19.32139973064045,0.1750317662007623,0.0694625372946169,0.2083856781511343,3.64,70.32989501953125,4.959,36.016,28.332,71.391,19.945,1.62,1.5592046,13.76888049755664,70.39743046731611,44.50549450549451,84.77157360406092
MDLZ,MDLZ,MDLZ,USA,Consumer Defensive,Confectioners,United States,0.397,78.13721603755762,1337190016.0,2024,2024-12-31,16.98659630708916,0.1712089707411258,0.0673168167948961,0.2351248346392233,3.44,58.43389129638672,4.611,36.441,26.932,68.497,18.372,1.7899999999999998,1.782804,12.653330040339178,68.21624832912521,52.034883720930225,-5.494505494505497
MDT,MDT,MDT,USA,Healthcare,Medical Devices,Ireland,0.723,123.33417686384276,1341539968.0,2022,2022-04-30,24.515940348307293,0.0958878042282734,0.0553851903144612,0.195517581688822,3.75,91.93477630615234,5.039,31.686,52.551,90.981,24.114,2.6700000000000004,1.5937766,15.902922426308146,45.88685277159331,71.2,
MDT,MDT,MDT,USA,Healthcare,Medical Devices,Ireland,0.723,111.14487894167188,1330419968.0,2023,2023-04-30,29.5198582086462,0.0729949692131383,0.0413203149052205,0.2192093799731976,2.83,83.54119873046875,3.758,31.227,51.483,90.948,24.364,2.75,1.499894,12.034457360617415,47.3243594973098,97.1731448763251,-24.533333333333328
MDT,MDT,MDT,USA,Healthcare,Medical Devices,Ireland,0.723,101.4430414207246,1327820032.0,2024,2024-04-30,27.58057246569692,0.0732066754291631,0.0408530689812293,0.2466803010786666,2.77,76.39818572998047,3.676,32.364,50.214,89.981,25.024,2.79,1.5650772,11.358299344951183,49.83470745210499,100.72202166064983,-2.1201413427561877
MET,MET,MET,USA,Financial Services,Insurance - Life,United States,0.756,46.52510945495605,841160000.0,2021,2021-12-31,7.187340565531299,0.1015826442606917,0.0090232036519294,0.3746364104070535,7.695566,55.31065368652344,6.855,63.366,67.482,759.708,17.43,1.9,1.2421034,10.81810434617934,25.82910998488486,24.689542003798028,
MET,MET,MET,USA,Financial Services,Insurance - Life,United States,0.756,51.58572648362793,784606016.0,2022,2022-12-31,21.76024592051804,0.1768347779525451,0.0079689686791178,0.3485460266941558,3.021441,65.74729919433594,5.284,67.965,29.881,663.072,17.98,1.98,1.0974797,7.77458986242919,60.172015662126434,65.53164533082064,-60.7378976413171
MET,MET,MET,USA,Financial Services,Insurance - Life,United States,0.756,46.98322695126172,740190016.0,2023,2023-12-31,35.068811237482734,0.0525737131434282,0.0022949923209382,0.4007387576747616,1.81,63.47454833984375,1.578,67.709,30.015,687.584,18.828,2.06,1.1379844,2.330561668315881,62.72863568215892,113.8121546961326,-40.09480906627003
MET,MET,MET,USA,Financial Services,Insurance - Life,United States,0.756,55.09814407108594,692419968.0,2024,2024-12-31,12.977472001847504,0.1612679905265075,0.0065332559852507,0.3396666133772941,6.131649,79.57330322265625,4.426,69.939,27.445,677.457,18.715,2.155,0.8356537,6.328371866912597,68.19092730916378,35.14552121297223,238.76513812154698
META,META,META,USA,Communication Services,Internet Content & Information,United States,1.273,329.5522552412695,2658200064.0,2022,2022-12-31,14.365668092376248,0.1845473419614518,0.1249145250825135,0.0806882659034828,8.63,123.97571563720705,23.2,116.609,125.713,185.727,26.591,0.0,8.9252241,19.895548371051976,21.152148146969687,0.0,
META,META,META,USA,Communication Services,Internet Content & Information,United States,1.273,884.4643134710625,2569860096.0,2023,2023-12-31,22.65755588714821,0.2552621957589052,0.1702703997421861,0.0420977979924095,15.19,344.16827392578125,39.098,134.902,153.168,229.623,37.234,0.0,6.057638,28.982520644616095,24.30925519690797,0.0,76.01390498261875
META,META,META,USA,Communication Services,Internet Content & Information,United States,1.273,1474.66948367125,2524489984.0,2024,2024-12-31,23.736103527529465,0.3414423145364849,0.2258978315836756,0.0332684717105985,24.61,584.1455078125,62.36,164.501,182.637,276.054,49.06,2.0,3.6935784,37.90858414234564,26.862026862026863,8.126777732629014,62.014483212639895
MGM,MGM,MGM,USA,Consumer Cyclical,Resorts & Casinos,United States,1.481,21.595053710436034,481335008.0,2021,2021-12-31,18.38725981165151,0.2066287849149472,0.0306698560428543,1.14343924914931,2.44,44.86491394042969,1.25437,9.68014,6.070645,40.899116,24.692632,0.012,1.8601759,12.958180356895665,406.75466939674453,0.49180327868852464,
MGM,MGM,MGM,USA,Consumer Cyclical,Resorts & Casinos,United States,1.481,12.780185131225586,384020000.0,2022,2022-12-31,9.454545107754797,0.304891681287642,0.0322394808427502,2.659976334532172,3.52,33.279998779296875,1.473093,13.127485,4.831529,45.692206,33.99499,0.012,1.3370393,11.22144112143339,703.6072845676804,0.34090909090909094,44.26229508196722
MGM,MGM,MGM,USA,Consumer Cyclical,Resorts & Casinos,United States,1.481,15.535195047475709,341583008.0,2023,2023-12-31,14.12422346032184,0.2996927452724491,0.0269582049401362,2.031221874174499,3.22,45.47999954223633,1.14218,16.164249,3.81117,42.368548,31.555428,0.0,1.1371704,7.0660876357447835,827.9721975141491,0.0,-8.52272727272727
MGM,MGM,MGM,USA,Consumer Cyclical,Resorts & Casinos,United States,1.481,10.316691454315185,297740000.0,2024,2024-12-31,14.318182448710292,0.2469200236416237,0.0176776992276428,3.064010311830953,2.42,34.650001525878906,0.746558,17.240545,3.023481,42.231627,31.610449,0.0,1.0206968,4.330245940601066,1045.4985164451173,0.0,-24.84472049689441
MHK,MHK,MHK,USA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,1.237,12.339488135913086,67732400.0,2021,2021-12-31,12.137241350818204,0.1226822063961859,0.0726322728567866,0.2209661348969917,15.01,182.17999267578125,1.033159,11.200613,8.421425,14.224517,2.726609,0.0,0.1310466,9.224129072221315,32.377050202311366,0.0,
MHK,MHK,MHK,USA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,1.237,7.519640295632172,63121300.0,2024,2024-12-31,14.563569346383614,0.0685568239002039,0.0405130452475232,0.3495246975479218,8.18,119.12999725341795,0.5177,10.8369,7.5514,12.7786,2.6283,0.0,0.1792709,4.777196430713581,34.80546653600657,0.0,-45.50299800133245
MKC,MKC,MKC,USA,Consumer Defensive,Packaged Foods,United States,0.621,21.08373442066956,267318000.0,2021,2021-11-30,27.86973879109844,0.1712310133756517,0.0585240744471477,0.2555903945895401,2.83,78.8713607788086,0.7553,6.3179,4.411,12.9058,5.3888,1.39,0.320534,11.954921730321784,122.16730900022672,49.116607773851584,
MKC,MKC,MKC,USA,Consumer Defensive,Packaged Foods,United States,0.621,21.36819598438916,268336992.0,2022,2022-11-30,31.35115856260765,0.1457109283196239,0.0519623006651479,0.2492348911387169,2.54,79.63194274902344,0.682,6.3505,4.6805,13.1249,5.3257,1.5,0.3306484,10.739311865207464,113.78485204572162,59.055118110236215,-10.24734982332156
MKC,MKC,MKC,USA,Consumer Defensive,Packaged Foods,United States,0.621,16.614866334706786,268759008.0,2023,2023-11-30,24.3388528898945,0.1344873238879997,0.0529143310294426,0.2763368604662943,2.54,61.82068634033203,0.6806,6.6622,5.0607,12.8623,4.5913,1.59,0.4003576,10.215844615892648,90.72460331574685,62.59842519685039,0.0
MKC,MKC,MKC,USA,Consumer Defensive,Packaged Foods,United States,0.621,20.3485729092865,266134000.0,2024,2024-11-30,26.00676088917012,0.149026649026649,0.0603276129851648,0.221563449196108,2.94,76.45987701416016,0.7885,6.7237,5.291,13.0703,4.5085,1.71,0.4743251,11.727174026205809,85.2107352107352,58.16326530612245,15.748031496062985
MLM,MLM,MLM,USA,Basic Materials,Building Materials,United States,1.16,26.802980730026245,62381900.0,2021,2021-12-31,38.15804408667989,0.1074931525714198,0.0488084485513791,0.2064733044336513,11.26,429.6595764160156,0.7025,5.414,6.5353,14.393,5.5341,2.36,0.099393,12.975618766161803,84.68012180007037,20.959147424511546,
MLM,MLM,MLM,USA,Basic Materials,Building Materials,United States,1.16,20.6265180339386,62090700.0,2022,2022-12-31,23.8820847292584,0.1209120702879854,0.0578246718599936,0.2631563888325136,13.91,332.1997985839844,0.867,6.161,7.1705,14.9936,5.428,2.54,0.1088685,14.07239084564194,75.69904469702252,18.260244428468727,23.53463587921847
MLM,MLM,MLM,USA,Basic Materials,Building Materials,United States,1.16,30.013152300878904,61807200.0,2023,2023-12-31,25.719975616972327,0.1455065969629076,0.0772892561983471,0.1574642994052179,18.88,485.5931396484375,1.169,6.777,8.034,15.125,4.726,2.8,0.0933356,17.24952043677143,58.824993776450086,14.83050847457627,35.729690869877786
MLM,MLM,MLM,USA,Basic Materials,Building Materials,United States,1.16,31.38618112261963,61118100.0,2024,2024-12-31,15.801025390625,0.2110441129800063,0.1097963676389653,0.1849221470214842,32.5,513.5333251953125,1.995,6.536,9.453,18.17,5.804,3.06,0.1114554,30.523255813953494,61.39849783137629,9.415384615384616,72.13983050847459
MMC,MMC,MMC,USA,Financial Services,Insurance Brokers,United States,0.751,83.1345745014038,507212000.0,2021,2021-12-31,26.436287664598037,0.2854936869833772,0.091398162149587,0.1583216138284047,6.2,163.9049835205078,3.143,19.82,11.009,34.388,13.162,2.0,0.4544994,15.857719475277495,119.55672631483331,32.25806451612903,
MMC,MMC,MMC,USA,Financial Services,Insurance Brokers,United States,0.751,78.88311070833593,496969984.0,2022,2022-12-31,25.978415531339504,0.2899239543726236,0.0691390488280364,0.1707843400067177,6.11,158.72811889648438,3.05,20.72,10.52,44.114,13.472,2.25,0.4762905,14.720077220077222,128.06083650190115,36.824877250409166,-1.4516129032258074
MMC,MMC,MMC,USA,Financial Services,Insurance Brokers,United States,0.751,90.96321452661131,493072000.0,2023,2023-12-31,24.274028978849717,0.308096136494135,0.0782011242973141,0.1696949704375738,7.6,184.4826202392578,3.756,22.736,12.191,48.03,15.436,2.6,0.4007953,16.52005629838142,126.61799688294644,34.21052631578947,24.386252045826495
MMC,MMC,MMC,USA,Financial Services,Insurance Brokers,United States,0.751,102.67838219279885,491121984.0,2024,2024-12-31,25.31101697870952,0.304302203567681,0.071882579982649,0.2129172619700006,8.26,209.06900024414065,4.06,24.458,13.342,56.481,21.862,3.05,0.4289034,16.59988551803091,163.85849198021285,36.92493946731234,8.684210526315784
MMM,MMM,MMM,USA,Industrials,Conglomerates,United States,1.148,73.44286173890723,576252992.0,2021,2021-12-31,12.458356780856702,0.3935265186760601,0.1257860299116247,0.2493094572634288,10.23,127.44898986816406,5.921,35.355,15.046,47.072,18.31,4.949832,0.7276958,16.747277612784618,121.69347334839824,48.38545454545454,
MMM,MMM,MMM,USA,Industrials,Conglomerates,United States,1.148,50.62998219572119,552742976.0,2022,2022-12-31,8.971370655922884,0.3924059231082733,0.1243569045312668,0.3329055091278392,10.21,91.59769439697266,5.777,34.229,14.722,46.455,16.855,4.983276,1.434300972,16.87750153378714,114.48852058144274,48.80779627815867,-0.19550342130987275
MMM,MMM,MMM,USA,Industrials,Conglomerates,United States,1.148,68.99449884041407,544558976.0,2024,2024-12-31,16.71476741579403,1.086153045288912,0.1046704123607906,0.1979723054673329,7.58,126.69793701171876,4.173,24.575,3.842,39.868,13.659,3.3625420000000004,1.158083299,16.98067141403866,355.51795939614783,44.360712401055416,-25.759059745347702
MNST,MNST,MNST,USA,Consumer Defensive,Beverages - Non-Alcoholic,United States,0.477,51.115652535552975,972520000.0,2024,2024-12-31,32.245399615515964,0.2532929554571062,0.1954956083548201,0.0073157825724694,1.63,52.560001373291016,1.509048,7.492709,5.957718,7.719089,0.373951,0.0,1.6874802,20.14021897820935,6.27674891627969,0.0,
MO,MO,MO,USA,Consumer Defensive,Tobacco,United States,0.5,64.5124923547207,1836989952.0,2021,2021-12-31,26.20790111484812,-1.5410958904109588,0.0626217645421653,0.434706503754352,1.34,35.118587493896484,2.475,21.111,-1.606,39.523,28.044,3.52,2.0353026,11.72374591445218,-1746.2017434620172,262.6865671641791,
MO,MO,MO,USA,Consumer Defensive,Tobacco,United States,0.5,65.41749281383593,1792169984.0,2022,2022-12-31,11.44258146375698,-1.4507928517493078,0.1559777020079017,0.4078419831210211,3.19,36.501834869384766,5.764,20.688,-3.973,36.954,26.68,3.68,2.4099911,27.861562258314,-671.5328467153284,115.36050156739812,138.05970149253727
MO,MO,MO,USA,Consumer Defensive,Tobacco,United States,0.5,64.35063323629102,1768649984.0,2023,2023-12-31,7.891988684457358,-2.296610169491525,0.2107855846512834,0.4076572161096575,4.61025,36.38404083251953,8.13,20.502,-3.54,38.57,26.233,3.84,2.025307,39.65466783728417,-741.0451977401129,83.29266308768504,44.5219435736677
MO,MO,MO,USA,Consumer Defensive,Tobacco,United States,0.5,84.20813630589404,1694809984.0,2024,2024-12-31,7.597230333800709,-5.033065236818588,0.3202092276203201,0.2960046510167846,6.54,49.68588638305664,11.264,20.444,-2.238,35.177,24.926,4.0,2.4044545,55.096849931520254,-1113.7622877569256,61.16207951070336,41.85781682121361
MOH,MOH,MOH,USA,Healthcare,Healthcare Plans,United States,0.516,18.575871215820314,58400000.0,2021,2021-12-31,27.99490009894022,0.2505703422053232,0.0539765746580391,0.1287691959213644,11.362069,318.0799865722656,0.659,27.771,2.63,12.209,2.392,0.0,0.0732906,2.3729790068776784,90.95057034220532,0.0,
MOH,MOH,MOH,USA,Healthcare,Healthcare Plans,United States,0.516,18.624928784179687,58400000.0,2022,2022-12-31,23.355254216331684,0.2672064777327935,0.0643170375182718,0.1283763297946649,13.655172,318.9200134277344,0.792,31.974,2.964,12.314,2.391,0.0,0.1233137,2.4770125727153314,80.66801619433198,0.0,20.182090075319902
MOH,MOH,MOH,USA,Healthcare,Healthcare Plans,United States,0.516,21.660198928833008,58300000.0,2023,2023-12-31,19.85352746676977,0.2588374851720047,0.0732608111737845,0.1101097920585209,18.713551,371.5299987792969,1.091,34.072,4.215,14.892,2.385,0.0,0.113733,3.2020427330359236,56.58362989323843,0.0,37.043685718495524
MOH,MOH,MOH,USA,Healthcare,Healthcare Plans,United States,0.516,16.64805930175781,57200000.0,2024,2024-12-31,13.824257547233612,0.2622330960854092,0.0754318618042226,0.1872890973947204,21.053571,291.04998779296875,1.179,40.65,4.496,15.63,3.118,0.0,0.1387381,2.900369003690037,69.35053380782918,0.0,12.504414581711409
MOS,MOS,MOS,USA,Basic Materials,Agricultural Inputs,United States,0.948,13.212582797121094,370409984.0,2021,2021-12-31,8.276138836712407,0.153770711328637,0.0739957524822566,0.3334397269366548,4.31,35.67015838623047,1.6306,12.3574,10.6041,22.0364,4.4056,0.275,1.2836317,13.195332351465519,41.546194396507005,6.380510440835267,
MOS,MOS,MOS,USA,Basic Materials,Agricultural Inputs,United States,0.948,13.31199319889209,340480992.0,2022,2022-12-31,3.70014593033674,0.2972143414132364,0.1532027708885658,0.2860578384547947,10.566505,39.09761047363281,3.5828,19.1252,12.0546,23.386,3.808,0.5630000000000001,1.6738121,18.733398866417083,31.589600650374127,5.328157228903977,145.16252900232018
MOS,MOS,MOS,USA,Basic Materials,Agricultural Inputs,United States,0.948,11.221236363722168,326835008.0,2023,2023-12-31,9.753701903603291,0.0947828351043921,0.0505757007398145,0.3560035517044304,3.52,34.333030700683594,1.1649,13.6961,12.2902,23.0328,3.9948,1.05,1.0035458,8.505340936470967,32.50394623358448,29.829545454545453,-66.68718748536058
