Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,AnneeFiscale,DateRapport,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,Dividendes_Annuels,Annual_Volume_Traded
CSCO,CSCO,CSCO,USA,Technology,Communication Equipment,United States,0.864,2022,2022-07-31,14.521893342897664,0.29698539210016844,0.12565690091700177,0.23923264526186105,2.83,41.09695816040039,11812000000.0,51557000000.0,39773000000.0,94002000000.0,9515000000.0,1.5099999999999998,5342726200.0
CSGP,CSGP,CSGP,USA,Real Estate,Real Estate Services,United States,0.839,2024,2024-12-31,210.55881275850183,0.018362348580128418,0.014983579638752053,0.1523002581584696,0.34,71.58999633789062,138700000.0,2736200000.0,7553500000.0,9256800000.0,1150400000.0,,602959500.0
CSGP,CSGP,CSGP,USA,Real Estate,Real Estate Services,United States,0.839,2023,2023-12-31,92.89130335268767,0.051058785054370046,0.04200813928719576,0.15130951407625431,0.92,85.45999908447266,374700000.0,2455000000.0,7338600000.0,8919700000.0,1110400000.0,,551242200.0
CSGP,CSGP,CSGP,USA,Real Estate,Real Estate Services,United States,0.839,2022,2022-12-31,83.49462529664397,0.05378457059679767,0.04397500743826242,0.1609315866084425,0.93,77.6500015258789,369500000.0,2182400000.0,6870000000.0,8402500000.0,1105600000.0,,649893600.0
CSGP,CSGP,CSGP,USA,Real Estate,Real Estate Services,United States,0.839,2021,2021-12-31,105.37333170572917,0.05122843188474408,0.040320408065680095,0.19637437163758703,0.75,79.02999877929688,292600000.0,1944100000.0,5711672000.0,7256871000.0,1121626000.0,,570832600.0
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,2024,2024-12-31,17.392574335148673,0.2775555911054231,0.08114301749134786,1.5188769796832506,1.826134,31.761171340942383,3470000000.0,14540000000.0,12502000000.0,42764000000.0,18989000000.0,0.48,2918609300.0
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,2023,2023-12-31,17.720059417475085,0.3061769616026711,0.08689472188003411,1.5879799666110184,1.89693,33.613712310791016,3668000000.0,14657000000.0,11980000000.0,42212000000.0,19024000000.0,0.44,3248818100.0
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,2022,2022-12-31,14.659478167371464,0.326119698771304,0.09815804542851689,1.4692826000792707,2.016457,29.56020736694336,4114000000.0,14853000000.0,12615000000.0,41912000000.0,18535000000.0,0.4,3988926600.0
CSX,CSX,CSX,USA,Industrials,Railroads,United States,1.299,2021,2021-12-31,20.704054883486453,0.2802816901408451,0.09328662011793443,1.2486286137879912,1.717075,35.5504150390625,3781000000.0,12522000000.0,13490000000.0,40531000000.0,16844000000.0,0.37266599999999994,2844741600.0
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,2024,2024-05-31,43.49911776455966,0.36410022120428914,0.17140619122401504,0.618130226032418,3.85,167.4716033935547,1571592000.0,9596615000.0,4316372000.0,9168817000.0,2668080000.0,1.455,383044500.0
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,2023,2023-05-31,34.982179674932574,0.3488651356397254,0.15772921230990145,0.6905804006536256,3.3025,115.52864837646484,1348010000.0,8815769000.0,3863986000.0,8546356000.0,2668393000.0,1.25,371778800.0
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,2022,2022-05-31,32.373095518790635,0.3735440705447924,0.15167769369220754,0.8972993135835966,2.98,96.4718246459961,1235757000.0,7854459000.0,3308196000.0,8147256000.0,2968442000.0,1.0499999999999998,474220000.0
CTAS,CTAS,CTAS,USA,Industrials,Specialty Business Services,United States,0.963,2021,2021-05-31,,,,,,84.65876770019531,,,,,,0.8500000000000001,417178000.0
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,2024,2024-12-31,16.339705006176274,0.08542905044962658,0.051838150289017344,0.2897424173144338,1.51,24.672954559326172,1121000000.0,5458000000.0,13122000000.0,21625000000.0,3802000000.0,0.84,1562445400.0
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,2023,2023-12-31,11.226475795852803,0.12462612163509472,0.07959833455792309,0.19372651276938416,2.14,24.024658203125,1625000000.0,5914000000.0,13039000000.0,20415000000.0,2526000000.0,1.17,1810044200.0
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,2022,2022-12-31,4.073935548074119,0.3211154119598704,0.2016969336111938,0.20530847618295284,5.09,20.736331939697266,4065000000.0,9051000000.0,12659000000.0,20154000000.0,2599000000.0,2.49,2428371000.0
CTRA,CTRA,CTRA,USA,Energy,Oil & Gas E&P,United States,0.309,2021,2021-12-31,6.748116120048191,0.09865394445391037,0.05819095477386935,0.29502470608280795,2.3,15.52066707611084,1158000000.0,3449000000.0,11738000000.0,19900000000.0,3463000000.0,1.12,2169177400.0
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,2024,2024-12-31,16.74253919483286,0.15546918378678512,0.11219072423119303,0.10272071071626875,4.52,75.67627716064453,2240000000.0,19736000000.0,14408000000.0,19966000000.0,1480000000.0,1.2,932409200.0
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,2023,2023-12-31,17.11506243273085,0.16073183639525213,0.11502461721581994,0.09941785741286761,4.21,72.05441284179688,2126000000.0,19353000000.0,13227000000.0,18483000000.0,1315000000.0,1.16,938963800.0
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,2022,2022-12-31,12.401624826284555,0.18604273295962304,0.12827694375980284,0.12462425867251604,4.42,54.815181732177734,2290000000.0,19428000000.0,12309000000.0,17852000000.0,1534000000.0,1.08,854317300.0
CTSH,CTSH,CTSH,USA,Technology,Information Technology Services,United States,0.967,2021,2021-12-31,20.48234610721983,0.17821699608039362,0.1197064754649339,0.13693603535985321,4.06,83.1583251953125,2137000000.0,18507000000.0,11991000000.0,17852000000.0,1642000000.0,0.96,780734700.0
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,2024,2024-12-31,43.03934228329258,0.03812686535793854,0.022216778934476423,0.11362394383958972,1.31,56.38153839111328,907000000.0,16908000000.0,23789000000.0,40825000000.0,2703000000.0,0.66,829843900.0
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,2023,2023-12-31,45.68839073181152,0.029356552302592164,0.017094613452414177,0.09941286895394816,1.04,47.515926361083984,735000000.0,17226000000.0,25037000000.0,42996000000.0,2489000000.0,0.62,919598800.0
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,2022,2022-12-31,35.8406162861758,0.04533238479171607,0.026913510723168613,0.05165599557347245,1.59,56.98657989501953,1147000000.0,17455000000.0,25302000000.0,42618000000.0,1307000000.0,0.5800000000000001,909472000.0
CTVA,CTVA,CTVA,USA,Basic Materials,Agricultural Inputs,United States,0.738,2021,2021-12-31,18.93857532964092,0.0692956192877403,0.041540714150765164,0.04400409706901986,2.39,45.2631950378418,1759000000.0,15655000000.0,25384000000.0,42344000000.0,1117000000.0,0.54,771489900.0
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,2024,2024-12-31,11.729993482376639,0.061064055055584966,0.01822166933238552,1.0974060349391213,3.67,43.049076080322266,4614000000.0,372809000000.0,75560000000.0,253215000000.0,82920000000.0,2.66,2923183800.0
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,2023,2023-12-31,11.467063445339585,0.10912752906710611,0.03341235263967196,1.038241718000026,6.49,74.4212417602539,8344000000.0,357776000000.0,76461000000.0,249728000000.0,79385000000.0,2.42,2159608800.0
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,2022,2022-12-31,25.18142885712505,0.060319858959828734,0.018885116635636842,0.9896878366844366,3.29,82.8469009399414,4311000000.0,322467000000.0,71469000000.0,228275000000.0,70732000000.0,2.2,1438383100.0
CVS,CVS,CVS,USA,Healthcare,Healthcare Plans,United States,0.48,2021,2021-12-31,14.9927609761556,0.10657342657342657,0.0343392031725458,1.0123076923076924,6.0,89.9565658569336,8001000000.0,292111000000.0,75075000000.0,232999000000.0,75999000000.0,2.0,1550695900.0
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,2024,2024-12-31,14.182698922079117,0.11594821360574588,0.06873642668659365,0.16111687390853346,9.76,138.4231414794922,17661000000.0,193414000000.0,152318000000.0,256938000000.0,24541000000.0,6.52,1960075900.0
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,2023,2023-12-31,12.003268242718148,0.13276216629286083,0.08167578889432485,0.12945072286387047,11.41,136.95729064941406,21369000000.0,196913000000.0,160957000000.0,261632000000.0,20836000000.0,6.04,2161940500.0
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,2022,2022-12-31,8.354425534183942,0.22265541618010823,0.13761645887415652,0.14652628671161838,18.36,153.3872528076172,35465000000.0,235717000000.0,159282000000.0,257709000000.0,23339000000.0,5.68,2881173900.0
CVX,CVX,CVX,USA,Energy,Oil & Gas Integrated,United States,0.673,2021,2021-12-31,12.252411637569498,0.11235591477489268,0.06523055085895589,0.22556753219671094,8.15,99.8571548461914,15625000000.0,155606000000.0,139067000000.0,239535000000.0,31369000000.0,5.31,2635849700.0
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,2024,2024-12-31,20.621635301124805,0.07793637397717683,0.0207391495386418,1.5319414376398928,2.492958,51.408870697021484,2124000000.0,14459000000.0,27253000000.0,102415000000.0,41750000000.0,2.672,1115434200.0
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,2023,2023-12-31,18.515515061177492,0.07367504625095223,0.01861936193619362,1.6049261798527226,2.379475,44.05720520019531,2031000000.0,14393000000.0,27567000000.0,109080000000.0,44243000000.0,2.672,1227315400.0
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,2022,2022-12-31,45.532870077301176,0.04306012509490582,0.01136504604227301,1.489677862540222,1.190419,54.20319366455078,1191000000.0,13938000000.0,27659000000.0,104795000000.0,41203000000.0,2.672,996438400.0
D,D,D,USA,Utilities,Utilities - Regulated Electric,United States,0.68,2021,2021-12-31,16.07672111834616,0.12446902006737952,0.034129932724169094,1.4860480445290758,4.059259,65.25957489013672,3399000000.0,11419000000.0,27308000000.0,99590000000.0,40581000000.0,2.52,873271400.0
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,2024,2024-12-31,11.091302365672833,0.22605113450598313,0.04586583877301916,1.4889818871379061,5.39,59.78211975097656,3457000000.0,61643000000.0,15293000000.0,75372000000.0,22771000000.0,0.5,2291189900.0
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,2023,2023-12-31,5.484656388154473,0.415038271049077,0.0625848677421107,2.456641152633949,7.21,39.54437255859375,4609000000.0,58048000000.0,11105000000.0,73644000000.0,27281000000.0,0.2,2512162000.0
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,2022,2022-12-31,15.325746213756323,0.2002430872075357,0.01823262505533422,4.650562139167426,2.07,31.724294662475586,1318000000.0,50582000000.0,6582000000.0,72288000000.0,30610000000.0,,3220540500.0
DAL,DAL,DAL,USA,Industrials,Airlines,United States,1.376,2021,2021-12-31,86.40583211725408,0.0720349884229483,0.00386425426793083,8.921790583997941,0.44,38.0185661315918,280000000.0,29899000000.0,3887000000.0,72459000000.0,34679000000.0,,3150284200.0
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,2024,2024-12-31,559.1666666666667,0.015763168012302962,0.009575710393149086,0.06869152889914136,0.3,167.75,123000000.0,10722000000.0,7803000000.0,12845000000.0,536000000.0,,924829000.0
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,2023,2023-12-31,-67.92957682005117,-0.08198648251542756,-0.05148076390810961,0.07669703203056127,-1.42,96.45999908447266,-558000000.0,8635000000.0,6806000000.0,10839000000.0,522000000.0,,1004542700.0
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,2022,2022-12-31,-13.141304513682488,-0.20210245780278355,-0.1394422310756972,0.07565886881847794,-3.68,48.36000061035156,-1365000000.0,6583000000.0,6754000000.0,9789000000.0,511000000.0,,1442681000.0
DASH,DASH,DASH,USA,Consumer Cyclical,Internet Retail,United States,1.716,2021,2021-12-31,-107.12229776725495,-0.10027855153203342,-0.06873255984726098,0.08549389329333619,-1.39,148.89999389648438,-468000000.0,4888000000.0,4667000000.0,6809000000.0,399000000.0,,807945800.0
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,2024,2024-12-31,660.3636308149858,0.007108353296940659,0.001985302182735549,0.4841927502650905,0.11,72.63999938964844,18100000.0,1760000000.0,2546300000.0,9117000000.0,1232900000.0,,399309500.0
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,2023,2023-12-31,188.6285618373326,0.022850471186723377,0.006081523488219822,0.5185555833541823,0.35,66.0199966430664,54800000.0,1513700000.0,2398200000.0,9010900000.0,1243600000.0,,322417300.0
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,2022,2022-12-31,-128.27083269755047,-0.034796624632596945,-0.008672535003249247,0.5949085047880914,-0.48,61.56999969482422,-73400000.0,1246200000.0,2109400000.0,8463500000.0,1254900000.0,,412099200.0
DAY,DAY,DAY,USA,Technology,Software - Application,United States,1.2,2021,2021-12-31,-208.9199981689453,-0.033849607182940514,-0.01052161536100025,0.5282603815937149,-0.5,104.45999908447266,-75400000.0,1024200000.0,2227500000.0,7166200000.0,1176700000.0,,262599800.0
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,2024,2024-12-31,18.588864235650927,0.030107066381156317,0.01918877606725625,0.3071092077087794,1.68,31.229291915893555,703000000.0,12386000000.0,23350000000.0,36636000000.0,7171000000.0,0.635984,1455773617.0
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,2023,2023-12-31,33.12825344978495,0.017422463857654762,0.010972193401120564,0.3212652909922155,0.94,31.14055824279785,423000000.0,12068000000.0,24279000000.0,38552000000.0,7800000000.0,0.602512,1790096138.0
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,2022,2022-12-31,2.331711563280914,0.22085889570552147,0.14189336235038086,0.3038879897625052,11.63,27.11780548095703,5868000000.0,13017000000.0,26569000000.0,41355000000.0,8074000000.0,0.5523,1800454159.0
DD,DD,DD,USA,Basic Materials,Specialty Chemicals,United States,1.137,2021,2021-12-31,14.375031818442631,0.24465630083607612,0.14148817467783928,0.4078992168879809,2.17,31.193819046020508,6467000000.0,12566000000.0,26433000000.0,45707000000.0,10782000000.0,0.502092,3107300662.0
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,2024,2024-12-31,259.7999988902699,0.06769396724019595,0.03176062802888474,0.6786785702575522,0.55,142.88999938964844,183746000.0,2684275000.0,2714363000.0,5785339000.0,1842180000.0,,1007422900.0
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,2023,2023-12-31,767.2000122070312,0.023980005470648588,0.012339205177141068,0.44552063491123034,0.15,115.08000183105469,48568000.0,2128359000.0,2025354000.0,3936072000.0,902337000.0,,1170111800.0
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,2022,2022-12-31,-450.5624771118164,-0.03556173143661313,-0.016693001851671895,0.5937738611348418,-0.16,72.08999633789062,-50160000.0,1675100000.0,1410505000.0,3004852000.0,837521000.0,,1197822900.0
DDOG,DDOG,DDOG,USA,Technology,Software - Application,United States,1.234,2021,2021-12-31,-2544.428580147879,-0.01992406860141586,-0.008713479620664367,0.7757805154230251,-0.07,178.11000061035156,-20745000.0,1028784000.0,1041203000.0,2380794000.0,807745000.0,,794984800.0
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,2024,2024-10-31,15.510337879997813,0.3109125941495884,0.06615728661945583,2.866657908565423,25.73,399.08099365234375,7100000000.0,50518000000.0,22836000000.0,107320000000.0,65463000000.0,6.03,358257200.0
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,2023,2023-10-31,10.201294120700881,0.46665136561854487,0.09766829671332636,2.923663070920358,34.8,355.0050354003906,10166000000.0,60248000000.0,21785000000.0,104087000000.0,63692000000.0,5.32,403754000.0
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,2022,2022-10-31,16.21753096478704,0.35193959135327213,0.07920693102299234,2.576300463922614,23.42,379.8145751953125,7131000000.0,51282000000.0,20262000000.0,90030000000.0,52201000000.0,4.51,440815800.0
DE,DE,DE,USA,Industrials,Farm & Heavy Construction Machinery,United States,1.007,2021,2021-10-31,,0.3235310075416418,0.07089188482297834,2.64179914274863,,339.9598388671875,5963000000.0,43033000000.0,18431000000.0,84114000000.0,48691000000.0,3.9000000000000004,431170200.0
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,2024,2024-03-31,31.692780411034832,0.36041496240986814,0.2422401094024421,0.12663490026894833,4.893333,155.0833282470703,759563000.0,4287763000.0,2107468000.0,3135579000.0,266879000.0,,548809600.0
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,2023,2023-03-31,23.053847092848557,0.2926954414965343,0.20218347290884175,0.1395952842247384,3.25,74.92500305175781,516822000.0,3627286000.0,1765733000.0,2556203000.0,246488000.0,,586842600.0
DECK,DECK,DECK,USA,Consumer Cyclical,Footwear & Accessories,United States,1.186,2022,2022-03-31,16.662814217777807,0.2936974639741361,0.1937823989709508,0.14431140643023085,2.738333,45.628334045410156,451949000.0,3150339000.0,1538825000.0,2332250000.0,222070000.0,,623775000.0
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,2024,2024-01-31,17.711755204609823,-1.5213291423439605,0.041253683364586125,-11.672204759766503,4.546,80.51763916015625,3388000000.0,88425000000.0,-2227000000.0,82126000000.0,25994000000.0,1.705,2487404000.0
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,2023,2023-01-31,11.550534451688016,-0.7821909032671365,0.02725111872426376,-9.477258167841127,3.33,38.463279724121094,2442000000.0,102301000000.0,-3122000000.0,89611000000.0,29588000000.0,1.44,1118938800.0
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,2022,2022-01-31,7.134098418771404,-3.3014836795252225,0.05998813824338168,-15.996439169139466,7.3,52.07891845703125,5563000000.0,101197000000.0,-1685000000.0,92735000000.0,26954000000.0,0.99,960468600.0
DELL,DELL,DELL,USA,Technology,Computer Hardware,United States,1.109,2021,2021-01-31,,,,,,34.3596076965332,,,,,,,1230950315.0
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,2024,2024-01-31,16.751845446728968,0.2461467933814769,0.0539451897513511,2.680463331584463,7.57,126.81147003173828,1661274000.0,38691609000.0,6749119000.0,30795591000.0,18090766000.0,2.36,830269700.0
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,2023,2023-01-31,20.568230478761357,0.4359596533383185,0.08307115885172442,3.186904657932517,10.73,220.69711303710938,2415989000.0,37844863000.0,5541772000.0,29083367000.0,17661099000.0,1.77,742030800.0
DG,DG,DG,USA,Consumer Defensive,Discount Stores,United States,0.276,2022,2022-01-31,19.058817625045776,0.38314234493657445,0.09113070955698539,2.275050758657078,10.24,195.16229248046875,2399232000.0,34220449000.0,6261986000.0,26327371000.0,14246336000.0,2.62,489176700.0
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,2024,2024-12-31,19.03095980842806,0.1285039834759516,0.053921872098062276,1.0455886692239598,7.78,148.0608673095703,871000000.0,9872000000.0,6778000000.0,16153000000.0,7087000000.0,2.96,227737900.0
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,2023,2023-12-31,17.8257576561728,0.13540510543840178,0.06090429325345885,0.8717298240050737,7.59,135.29750061035156,854000000.0,9252000000.0,6307000000.0,14022000000.0,5498000000.0,2.79,242421400.0
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,2022,2022-12-31,18.10416892722801,0.16052944171050398,0.07369323050556983,0.7999321228576277,8.1,146.64376831054688,946000000.0,9883000000.0,5893000000.0,12837000000.0,4714000000.0,2.6,269568900.0
DGX,DGX,DGX,USA,Healthcare,Diagnostics & Research,United States,0.616,2021,2021-12-31,10.077314406915418,0.3095903165735568,0.14657262508265373,0.7406890130353817,15.85,159.72543334960938,1995000000.0,10788000000.0,6444000000.0,13611000000.0,4773000000.0,2.4200000000000004,308980700.0
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,2024,2024-09-30,13.024809353899759,0.18790493347239343,0.1317405406004271,0.23588856230839733,14.44,188.0782470703125,4756400000.0,36801400000.0,25312800000.0,36104300000.0,5971000000.0,1.2999999999999998,640109400.0
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,2023,2023-09-30,7.453728954482233,0.20909667697676262,0.14565225397760753,0.22658418589896107,13.93,103.8304443359375,4745700000.0,35460400000.0,22696200000.0,32582400000.0,5142600000.0,1.05,715717700.0
DHI,DHI,DHI,USA,Consumer Cyclical,Residential Construction,United States,1.38,2022,2022-09-30,3.9170851149000567,0.3019905858333806,0.19299135780910742,0.3152560024334538,16.65,65.21946716308594,5857500000.0,33480000000.0,19396300000.0,30351100000.0,6114800000.0,0.925,866255900.0
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,2024,2024-12-31,42.85793053947291,0.07869931170902045,0.05028242758762993,0.3460832004521325,5.33,228.43276977539062,3899000000.0,23875000000.0,49543000000.0,77542000000.0,17146000000.0,1.08,705033800.0
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,2023,2023-12-31,36.124820590759654,0.08907003701903302,0.05638670580437458,0.36525445911079535,6.44,232.6438446044922,4764000000.0,23890000000.0,53486000000.0,84488000000.0,19536000000.0,0.9887239999999999,798613504.0
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,2022,2022-12-31,23.402767570651307,0.14394393195159938,0.08546532305868405,0.4116449023601294,9.8,229.3471221923828,7209000000.0,26643000000.0,50082000000.0,84350000000.0,20616000000.0,0.886524,747541716.0
DHR,DHR,DHR,USA,Healthcare,Diagnostics & Research,United States,0.923,2021,2021-12-31,32.68179985925028,0.14242699315872207,0.07733458357376419,0.5152434299377865,8.77,286.619384765625,6433000000.0,24802000000.0,45167000000.0,83184000000.0,23272000000.0,0.74468,689255713.0
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,2024,2024-09-30,35.05846191855038,0.04937634066894415,0.025339034446205517,0.48406093588623184,2.72,95.35901641845703,4972000000.0,91361000000.0,100696000000.0,196219000000.0,48743000000.0,0.95,2692380700.0
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,2023,2023-09-30,62.271963903146194,0.02371143366540085,0.011450585906148001,0.5025836800064466,1.29,80.3308334350586,2354000000.0,88898000000.0,99277000000.0,205579000000.0,49895000000.0,0.3,3260122100.0
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,2022,2022-09-30,53.631926961027816,0.0331024755810037,0.015444603228388604,0.5431963624115864,1.73,92.78323364257812,3145000000.0,82722000000.0,95008000000.0,203631000000.0,51608000000.0,,3195963700.0
DIS,DIS,DIS,USA,Communication Services,Entertainment,United States,1.497,2021,2021-09-30,,,,,,166.3960418701172,,,,,,,2576034400.0
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,2024,2024-12-31,99.65767695985991,0.02823237074736707,0.013304812053878384,0.8438735230651988,1.74,173.40435791015625,602490000.0,5554968000.0,21340397000.0,45283616000.0,18008596000.0,4.88,470031300.0
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,2023,2023-12-31,42.17676363493267,0.04963181966879201,0.021509134510083114,0.9921782275893951,3.04,128.2173614501953,948838000.0,5477061000.0,19117534000.0,44113258000.0,18968001000.0,4.88,597785500.0
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,2022,2022-12-31,79.2424024161646,0.021479657953377897,0.00910411035815887,1.0275552406614126,1.18,93.50603485107422,377684000.0,4691834000.0,17583334000.0,41484998000.0,18067847000.0,4.88,440577300.0
DLR,DLR,DLR,USA,Real Estate,REIT - Specialty,United States,1.123,2021,2021-12-31,25.97291577763918,0.09493474100572699,0.04699696669412553,0.8309222970526147,5.95,154.53884887695312,1709259000.0,4427882000.0,18004568000.0,36369560000.0,14960397000.0,4.64,351455000.0
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,2024,2024-01-31,-28.707691234546704,-0.13652213151741396,-0.04533339387472472,1.0075617727092478,-4.55,130.6199951171875,-998400000.0,16781100000.0,7313100000.0,22023500000.0,7368400000.0,,860214200.0
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,2023,2023-01-31,20.74309291101951,0.1845854996286351,0.07016736092710917,1.1571159229846313,7.24,150.17999267578125,1615400000.0,15411500000.0,8751500000.0,23022100000.0,10126500000.0,,563371600.0
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,2022,2022-01-31,22.507718905780983,0.17204119971497053,0.06113213453765342,1.2917406231780786,5.83,131.22000122070312,1327900000.0,26321200000.0,7718500000.0,21721800000.0,9970300000.0,,614651900.0
DLTR,DLTR,DLTR,USA,Consumer Defensive,Discount Stores,United States,0.752,2021,2021-01-31,,,,,,100.86000061035156,,,,,,,713717800.0
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,2024,2024-12-31,52.97706921895345,0.028941079902624317,0.012194748236493113,1.0740355393633063,0.36,19.071744918823242,243142000.0,2700449000.0,8401276000.0,19938255000.0,9023269000.0,1.2,1405031400.0
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,2023,2023-12-31,31.66849953787667,0.0481870092273834,0.019492446898976678,1.1153613462739467,0.56,17.734359741210938,306009000.0,2181003000.0,6350446000.0,15698850000.0,7083042000.0,1.2,1157936600.0
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,2022,2022-12-31,23.130302843840227,0.07520232689643006,0.03173176928697186,1.007727920458034,0.92,21.279878616333008,500449000.0,2061178000.0,6654701000.0,15771229000.0,6706128000.0,1.2,1035047600.0
DOC,DOC,DOC,USA,Real Estate,REIT - Healthcare Facilities,United States,1.095,2021,2021-12-31,31.112818564138102,0.07759071870486703,0.033133827328021025,0.9783693271552167,0.93,28.934921264648438,505540000.0,1896184000.0,6515470000.0,15257519000.0,6374536000.0,1.2,786817700.0
DOV,DOV,DOV,USA,Industrials,Specialty Industrial Machinery,United States,1.309,2024,2024-12-31,9.474883503275825,0.387852682112558,0.21561207946816574,0.4535454147514609,19.58,185.51821899414062,2697126000.0,7745909000.0,6953996000.0,12509160000.0,3153953000.0,2.0500000000000003,233852900.0
DOV,DOV,DOV,USA,Industrials,Specialty Industrial Machinery,United States,1.309,2023,2023-12-31,19.598396745308367,0.20695315184941854,0.09312479969842745,0.720407393953517,7.56,148.16387939453125,1056828000.0,7684476000.0,5106605000.0,11348513000.0,3678836000.0,2.0300000000000002,208330800.0
DOV,DOV,DOV,USA,Industrials,Specialty Industrial Machinery,United States,1.309,2022,2022-12-31,17.431283156715406,0.24854993717288723,0.09777214172709651,0.9067529464352787,7.47,130.21168518066406,1065376000.0,7844174000.0,4286366000.0,10896519000.0,3886675000.0,2.01,236539000.0
